Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
4.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
6.004,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
8.001,118.8,-827.2,177.5,1.234,1.181,-1.206,1.268
10.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.268
12.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.268
14.001,118.8,-827.2,177.5,1.234,1.181,-1.206,1.268
16.002,118.8,-827.2,177.5,1.234,1.181,-1.206,1.268
20.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.268
24.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.197
26.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.197
28.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.197
30.009,118.8,-827.2,177.5,1.234,1.181,-1.206,1.197
32.001000000000005,118.8,-827.2,177.5,1.234,1.181,-1.206,1.197
34.001000000000005,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
36.001,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
38.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
42.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
44.001,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
48.001000000000005,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
50.003,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
52.001,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
54.002,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
56.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
58.009,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
60.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.409
62.001,118.8,-827.2,177.5,1.234,1.181,-1.206,1.409
64.009,118.8,-827.2,177.5,1.234,1.181,-1.206,1.409
68.001,118.8,-827.2,177.5,1.234,1.181,-1.206,1.409
72.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.409
74.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
76.001,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
78.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
80.001,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
82.008,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
84.009,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
88.002,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
90.001,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
94.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
96.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
98.001,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
100.002,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
102.002,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
104.00099999999999,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
106.001,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
108.001,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
110.008,118.8,-827.2,177.5,1.234,1.181,-1.206,1.303
112.00200000000001,118.8,-827.2,177.5,1.234,1.181,-1.206,1.338
116.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.338
118.002,118.8,-827.2,177.5,1.234,1.181,-1.206,1.338
122.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.338
124.001,118.8,-827.2,177.5,1.234,1.181,-1.206,1.338
126.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.338
128.001,118.8,-827.2,177.5,1.234,1.181,-1.206,1.338
130.0,118.8,-827.2,177.5,1.234,1.181,-1.206,1.338
132.00799999999998,118.8,-827.2,177.5,1.234,1.181,-1.206,1.338
134.009,118.8,-827.2,177.5,1.234,1.181,-1.206,1.338
136.001,118.8,-827.2,177.5,1.234,1.181,-1.206,1.338
