Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,-101.1,-750.1,177.7,1.234,1.181,-1.205,1.127
3.999,-101.1,-750.1,177.7,1.234,1.181,-1.205,1.127
6.002999999999999,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.197
8.004000000000001,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.197
10.002,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.197
12.002,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.197
14.002,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.197
16.001,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.197
18.0,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.021
22.003999999999998,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.021
24.002,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.021
26.005,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.021
28.002,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.021
30.003999999999998,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.021
32.004,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.162
34.0,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.162
36.007,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.162
40.0,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.162
42.0,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.162
45.998999999999995,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.162
50.0,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.162
52.0,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.162
56.005,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.162
57.999,-101.1,-750.1,177.6,1.234,1.181,-1.205,1.162
59.998999999999995,-101.2,-750.1,177.6,1.234,1.181,-1.205,1.056
61.998999999999995,-101.2,-750.1,177.6,1.234,1.181,-1.205,1.056
63.999,-101.2,-750.1,177.6,1.234,1.181,-1.205,1.056
67.998,-101.2,-750.1,177.6,1.234,1.181,-1.205,1.056
71.999,-101.2,-750.1,177.6,1.234,1.181,-1.205,1.126
74.00099999999999,-101.2,-750.1,177.6,1.234,1.181,-1.205,1.126
79.0,-101.2,-750.1,177.6,1.234,1.181,-1.205,1.126
82.00200000000001,-101.2,-750.1,177.6,1.234,1.181,-1.205,1.126
86.003,-101.2,-750.1,177.6,1.234,1.181,-1.205,0.986
94.001,-101.2,-750.1,177.6,1.234,1.181,-1.205,0.986
98.00200000000001,-101.2,-750.1,177.6,1.234,1.181,-1.205,0.986
102.00099999999999,-101.2,-750.1,177.6,1.234,1.181,-1.205,1.092
106.002,-101.2,-750.1,177.6,1.234,1.181,-1.205,1.092
108.003,-101.2,-750.1,177.6,1.234,1.181,-1.205,1.092
110.00200000000001,-101.2,-750.1,177.6,1.234,1.181,-1.205,1.092
112.00200000000001,-101.2,-750.1,177.6,1.234,1.181,-1.205,1.092
114.00200000000001,-101.2,-750.0,177.6,1.234,1.181,-1.205,1.091
117.002,-101.2,-750.0,177.6,1.234,1.181,-1.205,1.091
121.0,-101.2,-750.0,177.6,1.234,1.181,-1.205,1.091
125.002,-101.2,-750.0,177.6,1.234,1.181,-1.205,1.091
129.001,-101.2,-750.0,177.6,1.234,1.181,-1.205,1.056
139.001,-101.2,-750.0,177.6,1.234,1.181,-1.205,1.056
145.0,-101.2,-750.0,177.6,1.234,1.181,-1.205,1.056
150.0,-101.2,-750.0,177.6,1.234,1.181,-1.205,1.056
155.004,-101.2,-750.0,177.6,1.234,1.181,-1.205,1.162
159.001,-101.2,-750.0,177.6,1.234,1.181,-1.205,1.162
162.001,-101.2,-750.0,177.6,1.234,1.181,-1.205,1.162
166.001,-101.2,-750.0,177.6,1.234,1.181,-1.205,1.162
171.00199999999998,-101.2,-750.0,177.6,1.234,1.181,-1.205,1.162
178.00199999999998,-101.2,-750.0,177.6,1.234,1.181,-1.205,1.162
181.001,-101.2,-750.0,177.6,1.234,1.181,-1.205,1.162
186.002,-101.2,-750.0,177.6,1.234,1.181,-1.205,1.162
191.0,-101.2,-750.0,177.7,1.234,1.181,-1.205,1.127
193.0,-101.2,-750.0,177.7,1.234,1.181,-1.205,1.127
201.001,-101.2,-750.0,177.7,1.234,1.181,-1.205,1.127
205.00099999999998,-101.2,-750.0,177.7,1.234,1.181,-1.205,1.127
207.0,-101.2,-750.0,177.7,1.234,1.181,-1.205,1.127
209.0,-101.2,-750.0,177.7,1.234,1.181,-1.205,1.127
213.0,-101.2,-750.0,177.7,1.234,1.181,-1.206,1.162
215.001,-101.2,-750.0,177.7,1.234,1.181,-1.206,1.162
216.999,-101.2,-750.0,177.7,1.234,1.181,-1.206,1.162
219.001,-101.2,-750.0,177.7,1.234,1.181,-1.206,1.162
223.00300000000001,-101.2,-750.0,177.7,1.234,1.181,-1.206,1.162
226.99800000000002,-101.2,-750.0,177.7,1.234,1.181,-1.206,1.233
230.997,-101.2,-750.0,177.7,1.234,1.181,-1.206,1.233
235.0,-101.2,-750.0,177.7,1.234,1.181,-1.206,1.233
237.0,-101.2,-750.0,177.7,1.234,1.181,-1.206,1.233
240.999,-101.2,-750.0,177.7,1.234,1.181,-1.206,1.161
253.0,-101.2,-750.0,177.7,1.234,1.181,-1.206,1.161
