Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,-141.1,-802.7,177.3,1.233,1.18,-1.206,1.338
3.9979999999999998,-141.1,-802.7,177.3,1.233,1.18,-1.206,1.338
5.9959999999999996,-141.1,-802.7,177.3,1.233,1.18,-1.206,1.338
9.997,-141.1,-802.3,176.7,1.234,1.181,-1.205,1.443
11.997,-141.1,-802.3,176.7,1.234,1.181,-1.205,1.443
15.997000000000002,-141.1,-802.3,176.7,1.234,1.181,-1.205,1.443
17.999000000000002,-141.1,-802.3,176.7,1.234,1.181,-1.205,1.443
21.996000000000002,-141.1,-802.3,176.6,1.234,1.181,-1.206,1.655
23.996,-141.1,-802.3,176.6,1.234,1.181,-1.206,1.655
27.996,-141.1,-802.3,176.6,1.234,1.181,-1.206,1.655
31.995999999999995,-141.1,-802.3,176.6,1.234,1.181,-1.206,1.655
35.998000000000005,-141.2,-802.7,177.1,1.233,1.181,-1.206,1.514
39.997,-141.2,-802.7,177.1,1.233,1.181,-1.206,1.514
41.997,-141.2,-802.7,177.1,1.233,1.181,-1.206,1.514
45.998,-141.2,-802.7,177.1,1.233,1.181,-1.206,1.514
47.998,-141.3,-802.7,177.2,1.233,1.181,-1.206,1.585
51.996,-141.3,-802.7,177.2,1.233,1.181,-1.206,1.585
55.995000000000005,-141.3,-802.7,177.2,1.233,1.181,-1.206,1.585
59.995,-141.3,-802.7,177.2,1.233,1.181,-1.206,1.585
63.995,-141.3,-802.8,177.5,1.233,1.18,-1.206,1.373
65.995,-141.3,-802.8,177.5,1.233,1.18,-1.206,1.373
67.998,-141.3,-802.8,177.5,1.233,1.18,-1.206,1.373
77.999,-141.2,-803.1,178.4,1.232,1.179,-1.207,1.232
82.998,-141.2,-803.1,178.4,1.232,1.179,-1.207,1.232
85.99900000000001,-141.2,-803.1,178.4,1.232,1.179,-1.207,1.232
87.999,-141.2,-803.1,178.4,1.232,1.179,-1.207,1.232
92.0,-141.2,-803.3,178.6,1.232,1.179,-1.207,1.197
95.998,-141.2,-803.3,178.6,1.232,1.179,-1.207,1.197
98.001,-141.2,-803.3,178.6,1.232,1.179,-1.207,1.197
99.99900000000001,-141.2,-803.3,178.6,1.232,1.179,-1.207,1.197
103.999,-141.2,-803.2,178.6,1.232,1.179,-1.207,1.233
105.999,-141.2,-803.2,178.6,1.232,1.179,-1.207,1.233
107.99799999999999,-141.2,-803.2,178.6,1.232,1.179,-1.207,1.233
111.999,-141.2,-803.2,178.6,1.232,1.179,-1.207,1.233
113.99900000000001,-141.2,-803.2,178.6,1.232,1.179,-1.207,1.233
120.002,-141.2,-803.2,178.8,1.232,1.179,-1.207,1.302
127.999,-141.2,-803.2,178.8,1.232,1.179,-1.207,1.302
130.002,-141.2,-803.2,178.8,1.232,1.179,-1.207,1.302
131.999,-141.2,-803.2,178.8,1.232,1.179,-1.207,1.302
136.00300000000001,-141.2,-803.2,178.9,1.232,1.179,-1.207,1.091
137.99800000000002,-141.2,-803.2,178.9,1.232,1.179,-1.207,1.091
141.996,-141.2,-803.2,178.9,1.232,1.179,-1.207,1.091
143.997,-141.2,-803.2,178.9,1.232,1.179,-1.207,1.091
146.0,-141.2,-803.2,178.9,1.232,1.179,-1.207,1.091
147.99599999999998,-141.2,-803.1,178.9,1.232,1.179,-1.207,1.091
149.99599999999998,-141.2,-803.1,178.9,1.232,1.179,-1.207,1.091
