Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,-121.0,-802.1,177.5,1.234,1.181,-1.205,1.232
3.0,-121.0,-802.1,177.5,1.234,1.181,-1.205,1.232
4.999,-121.0,-802.1,177.5,1.234,1.181,-1.205,1.232
6.999,-121.0,-802.1,177.5,1.234,1.181,-1.205,1.232
11.001000000000001,-121.0,-802.1,177.5,1.234,1.181,-1.205,1.161
15.0,-121.0,-802.1,177.5,1.234,1.181,-1.205,1.161
19.001,-121.0,-802.1,177.5,1.234,1.181,-1.205,1.161
21.0,-121.0,-802.1,177.5,1.234,1.181,-1.205,1.161
23.0,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.162
25.000999999999998,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.162
29.002,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.162
31.001,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.162
34.999,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.162
39.003,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.161
43.001999999999995,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.161
47.003,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.161
49.003,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.161
53.001,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.127
55.001000000000005,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.127
57.003,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.127
60.998999999999995,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.127
65.003,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.092
68.99900000000001,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.092
71.0,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.092
77.003,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.092
81.001,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.232
86.002,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.232
90.002,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.232
94.0,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.338
96.003,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.338
98.001,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.338
100.001,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.338
104.0,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.338
106.002,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.091
110.001,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.091
113.00200000000001,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.091
116.00399999999999,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.091
118.00099999999999,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.091
120.00099999999999,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.408
124.001,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.408
130.002,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.408
132.001,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.408
136.0,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.408
138.001,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.267
142.00099999999998,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.267
146.0,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.267
147.998,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.267
150.001,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.267
152.002,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.232
154.001,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.232
158.002,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.232
160.001,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.232
162.002,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.232
166.001,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.267
169.99900000000002,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.267
171.99800000000002,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.267
174.003,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.267
176.001,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.267
177.999,-121.0,-802.0,177.5,1.234,1.181,-1.205,1.267
179.998,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.267
181.998,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.267
184.0,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.267
185.999,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.267
190.0,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.267
194.0,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.197
195.99800000000002,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.197
198.0,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.197
200.0,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.197
201.99800000000002,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.197
203.99800000000002,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.197
205.999,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.267
208.0,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.267
209.998,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.267
211.998,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.267
213.998,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.267
217.998,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.267
219.998,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.268
221.999,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.268
224.0,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.268
226.0,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.268
228.0,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.268
230.001,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.268
232.0,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.268
233.99900000000002,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.267
238.00099999999998,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.267
241.998,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.267
243.998,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.267
245.998,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.267
247.999,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.303
249.999,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.303
251.998,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.303
253.99899999999997,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.303
256.001,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.303
257.99899999999997,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.303
259.99899999999997,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.162
263.99899999999997,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.162
265.99899999999997,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.162
267.99899999999997,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.162
269.99899999999997,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.162
271.99899999999997,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.162
273.99899999999997,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.232
276.005,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.232
278.001,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.232
280.00199999999995,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.232
284.006,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.232
286.006,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.126
290.003,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.126
292.002,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.126
294.00300000000004,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.126
296.011,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.126
298.002,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.126
300.002,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.056
302.004,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.056
318.005,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.056
319.998,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.056
321.998,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.056
323.99899999999997,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.056
325.99899999999997,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.056
327.998,-121.0,-802.0,177.6,1.234,1.181,-1.205,1.056
329.99899999999997,-121.0,-802.0,177.0,1.234,1.181,-1.205,1.232
333.99899999999997,-121.0,-802.0,177.0,1.234,1.181,-1.205,1.232
350.005,-121.0,-802.0,177.0,1.234,1.181,-1.205,1.232
353.998,-121.0,-802.0,177.0,1.234,1.181,-1.205,1.232
355.999,-121.0,-802.0,177.0,1.234,1.181,-1.205,1.232
358.01300000000003,-121.0,-802.1,176.8,1.234,1.18,-1.206,1.162
361.998,-121.0,-802.1,176.8,1.234,1.18,-1.206,1.162
365.999,-121.0,-802.1,176.8,1.234,1.18,-1.206,1.162
367.998,-121.0,-802.1,176.8,1.234,1.18,-1.206,1.162
371.998,-121.1,-802.2,176.7,1.234,1.181,-1.206,1.619
373.998,-121.1,-802.2,176.7,1.234,1.181,-1.206,1.619
377.99899999999997,-121.1,-802.2,176.7,1.234,1.181,-1.206,1.619
379.998,-121.1,-802.2,176.7,1.234,1.181,-1.206,1.619
383.99899999999997,-121.1,-802.3,176.8,1.233,1.18,-1.206,1.62
387.998,-121.1,-802.3,176.8,1.233,1.18,-1.206,1.62
390.0,-121.1,-802.3,176.8,1.233,1.18,-1.206,1.62
391.998,-121.1,-802.3,176.8,1.233,1.18,-1.206,1.62
393.998,-121.1,-802.3,176.8,1.233,1.18,-1.206,1.62
395.998,-121.1,-802.3,176.8,1.233,1.18,-1.206,1.62
397.998,-121.3,-802.8,177.4,1.233,1.18,-1.206,1.373
399.99899999999997,-121.3,-802.8,177.4,1.233,1.18,-1.206,1.373
403.99800000000005,-121.3,-802.8,177.4,1.233,1.18,-1.206,1.373
407.99800000000005,-121.3,-802.8,177.4,1.233,1.18,-1.206,1.373
411.998,-121.3,-802.8,177.6,1.233,1.18,-1.206,1.408
424.00100000000003,-121.3,-802.8,177.6,1.233,1.18,-1.206,1.408
426.0,-121.3,-802.8,177.6,1.233,1.18,-1.206,1.408
428.00100000000003,-121.3,-802.8,177.6,1.233,1.18,-1.206,1.408
431.997,-121.3,-802.7,177.8,1.232,1.179,-1.207,1.303
433.997,-121.3,-802.7,177.8,1.232,1.179,-1.207,1.303
437.997,-121.3,-802.7,177.8,1.232,1.179,-1.207,1.303
441.99699999999996,-121.3,-802.7,177.8,1.232,1.179,-1.207,1.303
