Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
1.0,-160.9,-828.4,177.6,1.234,1.181,-1.205,1.232
4.999,-160.9,-828.4,177.6,1.234,1.181,-1.205,1.232
7.0,-160.9,-828.4,177.6,1.234,1.181,-1.205,1.232
9.001,-160.9,-828.4,177.6,1.234,1.181,-1.205,1.232
11.001999999999999,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.091
15.001999999999999,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.091
16.999,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.091
21.002,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.091
25.000999999999998,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.197
27.0,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.197
29.002,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.197
31.001,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.197
33.001000000000005,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.197
35.001999999999995,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.197
36.998999999999995,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.197
39.001,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.196
43.001,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.196
47.0,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.196
51.001,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.196
53.001,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.091
55.0,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.091
57.004,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.091
60.002,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.091
62.003,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.091
64.00200000000001,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.091
68.001,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.126
72.0,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.126
74.002,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.126
76.001,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.126
78.002,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.126
82.0,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.126
83.99900000000001,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.126
86.0,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.126
88.00099999999999,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.126
92.0,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.126
94.002,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.197
99.001,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.197
104.002,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.197
106.001,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.197
108.004,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.232
111.001,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.232
115.0,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.232
117.002,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.232
119.00099999999999,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.232
123.0,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.197
127.00200000000001,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.197
131.001,-160.9,-828.3,177.6,1.234,1.181,-1.205,1.197
135.001,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.232
139.00199999999998,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.232
142.00099999999998,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.232
146.0,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.232
150.001,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.232
153.999,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.232
158.001,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.232
162.001,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.232
165.999,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.021
170.0,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.021
174.0,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.021
175.999,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.021
177.999,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.197
182.0,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.197
184.0,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.197
186.0,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.197
188.001,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.197
190.0,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.197
194.0,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.302
198.0,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.302
201.99800000000002,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.302
203.99800000000002,-160.9,-828.2,177.6,1.234,1.181,-1.205,1.302
205.999,-160.9,-828.2,177.7,1.234,1.181,-1.205,1.233
207.999,-160.9,-828.2,177.7,1.234,1.181,-1.205,1.233
209.998,-160.9,-828.2,177.7,1.234,1.181,-1.205,1.233
213.998,-160.9,-828.2,177.7,1.234,1.181,-1.205,1.233
215.999,-160.9,-828.2,177.7,1.234,1.181,-1.205,1.233
219.998,-160.9,-828.2,177.7,1.234,1.181,-1.205,1.02
227.996,-160.9,-828.2,177.7,1.234,1.181,-1.205,1.02
235.99800000000002,-160.9,-828.2,177.7,1.234,1.181,-1.205,1.02
239.99699999999999,-160.9,-828.2,177.7,1.234,1.181,-1.205,1.02
