Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,-181.0,-776.4,177.8,1.234,1.181,-1.205,1.162
4.002999999999999,-181.0,-776.4,177.8,1.234,1.181,-1.205,1.162
8.0,-181.0,-776.4,177.6,1.234,1.181,-1.205,1.127
10.0,-181.0,-776.4,177.6,1.234,1.181,-1.205,1.127
12.002,-181.0,-776.4,177.6,1.234,1.181,-1.205,1.127
14.004000000000001,-181.0,-776.4,177.6,1.234,1.181,-1.205,1.127
16.002,-181.0,-776.4,177.6,1.234,1.181,-1.205,1.127
18.005,-181.0,-776.4,177.6,1.234,1.181,-1.205,1.127
20.004,-181.0,-776.4,177.6,1.234,1.181,-1.205,1.197
22.006999999999998,-181.0,-776.4,177.6,1.234,1.181,-1.205,1.197
26.0,-181.0,-776.4,177.6,1.234,1.181,-1.205,1.197
30.002000000000002,-181.0,-776.4,177.6,1.234,1.181,-1.205,1.197
32.002,-181.0,-776.4,177.6,1.234,1.181,-1.205,1.197
34.003,-181.0,-776.4,177.6,1.234,1.181,-1.205,1.196
36.002,-181.0,-776.4,177.6,1.234,1.181,-1.205,1.196
38.009,-181.0,-776.4,177.6,1.234,1.181,-1.205,1.196
40.001000000000005,-181.0,-776.4,177.6,1.234,1.181,-1.205,1.196
42.001999999999995,-181.0,-776.4,177.6,1.234,1.181,-1.205,1.196
44.001,-181.0,-776.4,177.6,1.234,1.181,-1.205,1.196
48.001000000000005,-181.0,-776.4,177.7,1.234,1.181,-1.205,1.161
52.001,-181.0,-776.4,177.7,1.234,1.181,-1.205,1.161
56.007,-181.0,-776.4,177.7,1.234,1.181,-1.205,1.161
58.007000000000005,-181.0,-776.4,177.7,1.234,1.181,-1.205,1.161
60.007,-181.0,-776.4,177.7,1.234,1.181,-1.205,1.161
62.007,-181.0,-776.4,177.7,1.234,1.181,-1.205,1.162
64.003,-181.0,-776.4,177.7,1.234,1.181,-1.205,1.162
66.0,-181.0,-776.4,177.7,1.234,1.181,-1.205,1.162
68.00200000000001,-181.0,-776.4,177.7,1.234,1.181,-1.205,1.162
70.003,-181.0,-776.4,177.7,1.234,1.181,-1.205,1.162
74.004,-181.0,-776.4,177.7,1.234,1.181,-1.205,1.162
78.004,-181.1,-776.4,177.7,1.234,1.181,-1.205,1.126
82.003,-181.1,-776.4,177.7,1.234,1.181,-1.205,1.126
