feature,importance
"task_TCP_y (mm)__change_quantiles__f_agg_""var""__isabs_True__qh_0.2__ql_0.0",0.0014996464754879226
intr_Torque (Nm)__autocorrelation__lag_4,0.0014974161918793587
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_6",0.0014882582064252457
"task_TCP_y (mm)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2",0.0014825085350452707
intr_Torque (Nm)__autocorrelation__lag_2,0.0014719661415796355
"intr_Torque (Nm)__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",0.0014695335732248902
task_TCP_z (mm)__mean_abs_change,0.0014571759483254828
task_TCP_z (mm)__percentage_of_reoccurring_datapoints_to_all_datapoints,0.0014554474226346644
intr_Torque (Nm)__autocorrelation__lag_7,0.0014542316067746733
task_TCP_y (mm)__number_cwt_peaks__n_5,0.0014476859624743181
"task_TCP_y (mm)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0",0.0014468660908319784
task_TCP_z (mm)__quantile__q_0.8,0.0014421188593619115
"task_TCP_y (mm)__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0",0.0014280290268877634
"task_TCP_z (mm)__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""var""",0.001425640743243979
task_TCP_y (mm)__ratio_value_number_to_time_series_length,0.00142177536864177
task_TCP_y (mm)__permutation_entropy__dimension_5__tau_1,0.0014198717588022021
task_TCP_z (mm)__c3__lag_3,0.001418116258847814
"task_TCP_y (mm)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2",0.00141625187780959
"task_TCP_z (mm)__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6",0.0014153963410592607
task_TCP_y (mm)__standard_deviation,0.0014073327378932097
"task_TCP_y (mm)__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0",0.001404838731537759
"task_TCP_z (mm)__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4",0.001404704965241994
"task_TCP_z (mm)__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",0.0014038005436441683
task_TCP_z (mm)__permutation_entropy__dimension_7__tau_1,0.0014020513808574732
task_TCP_z (mm)__absolute_maximum,0.001399041009632159
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_5",0.0013913682129897554
"task_TCP_y (mm)__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2",0.0013895657298972576
"task_TCP_z (mm)__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2",0.0013835394688423751
"task_TCP_z (mm)__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",0.0013791586761831985
"task_TCP_y (mm)__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2",0.0013785841196012037
task_TCP_y (mm)__percentage_of_reoccurring_datapoints_to_all_datapoints,0.0013726817188104614
"task_TCP_y (mm)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.2__ql_0.0",0.0013660312736866183
"intr_Torque (Nm)__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""var""",0.001362981835981393
"intr_Torque (Nm)__fft_aggregated__aggtype_""variance""",0.001350070290110303
task_TCP_y (mm)__percentage_of_reoccurring_values_to_all_values,0.0012968567001938021
task_TCP_y (mm)__lempel_ziv_complexity__bins_100,0.0012634043707539992
"task_TCP_z (mm)__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""mean""",0.0011612275709339307
"task_TCP_z (mm)__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""",0.0009762003224761902
task_Robot_I (A)__index_mass_quantile__q_0.7,0.0009548802346872439
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_4",0.0007489368161017046
intr_Current (V)__ar_coefficient__coeff_0__k_10,0.000680958607256965
task_TCP_z (mm)__c3__lag_2,0.0006672321695165849
"intr_Current (V)__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",0.0006483342073293796
task_TCP_z (mm)__quantile__q_0.6,0.0005817265435549653
"intr_Torque (Nm)__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2",0.0005796431847191896
intr_Torque (Nm)__absolute_sum_of_changes,0.0005758299843944942
intr_Current (V)__lempel_ziv_complexity__bins_5,0.0005617213725128512
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_38",0.0005087084664775134
intr_Torque (Nm)__index_mass_quantile__q_0.2,0.0005076855104952285
"intr_Current (V)__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2",0.0005048868063511759
"intr_Current (V)__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""",0.0005023070480189633
intr_Current (V)__number_peaks__n_1,0.0004979307233912756
"task_TCP_y (mm)__linear_trend__attr_""intercept""",0.0004970349550576945
"intr_Torque (Nm)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",0.000495926508845387
"task_Robot_I (A)__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max""",0.0004360839971195563
"intr_Current (V)__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""",0.0004247541448255751
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_4",0.00041770062331521337
"task_TCP_z (mm)__fft_coefficient__attr_""abs""__coeff_14",0.0004167331461754554
intr_Torque (Nm)__median,0.00041528987849486334
"task_Robot_I (A)__linear_trend__attr_""pvalue""",0.00041360494450479705
intr_Torque (Nm)__ar_coefficient__coeff_1__k_10,0.00041126761047776534
task_TCP_z (mm)__quantile__q_0.3,0.00040849869229763554
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_0",0.0004063464399058709
"task_TCP_z (mm)__fft_coefficient__attr_""real""__coeff_13",0.0004021184129147008
"task_TCP_y (mm)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0",0.00039328163915752757
intr_Torque (Nm)__first_location_of_maximum,0.000392689008628514
"task_Robot_I (A)__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""",0.00039253561998171723
task_TCP_z (mm)__quantile__q_0.4,0.000392426850720834
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_10",0.00038951900959489607
intr_Torque (Nm)__longest_strike_below_mean,0.00038135526992361975
intr_Current (V)__index_mass_quantile__q_0.4,0.00036140648891784164
task_TCP_z (mm)__quantile__q_0.1,0.00035934604989127235
"intr_Current (V)__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6",0.00034991847394279013
"task_TCP_y (mm)__fft_coefficient__attr_""abs""__coeff_90",0.0003492289112377021
intr_Torque (Nm)__quantile__q_0.6,0.0003474746722454976
intr_Torque (Nm)__index_mass_quantile__q_0.3,0.0003430506699631702
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_4",0.00033451370851214136
intr_Current (V)__mean_abs_change,0.00033378360310459663
"intr_Current (V)__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""",0.0003313583695584596
"task_TCP_z (mm)__linear_trend__attr_""rvalue""",0.00032949561247912933
"task_TCP_y (mm)__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""var""",0.00032865602831768905
"intr_Current (V)__fft_aggregated__aggtype_""variance""",0.00032530848754915167
