feature,importance
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_69",0.00010374078885082835
intr_Torque (Nm)__benford_correlation,0.0001036502499036778
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_71",0.00010339953764156156
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_66",0.00010329236988262785
intr_Current (V)__time_reversal_asymmetry_statistic__lag_1,0.00010251140140297098
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_11",0.00010247186436983282
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_6",0.00010094359365135897
task_Robot_I (A)__spkt_welch_density__coeff_8,0.00010075902411653784
"intr_Torque (Nm)__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2",9.889659066641729e-05
task_Robot_I (A)__autocorrelation__lag_6,9.598651206313643e-05
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_5",9.31791811282917e-05
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_90",9.246510590764826e-05
"intr_Current (V)__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean""",8.965209227911569e-05
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_94",8.83673068998582e-05
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_99",8.746447670573717e-05
intr_Current (V)__quantile__q_0.8,8.666891175597564e-05
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_76",8.657933525955699e-05
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_66",8.578326016508201e-05
"task_Robot_I (A)__linear_trend__attr_""rvalue""",8.42662738552898e-05
intr_Current (V)__autocorrelation__lag_2,8.336348640934819e-05
"task_Robot_I (A)__fft_coefficient__attr_""angle""__coeff_35",8.270918902659841e-05
"intr_Torque (Nm)__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""",8.233901749800555e-05
"intr_Current (V)__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""",8.174482747561767e-05
"task_Robot_I (A)__fft_coefficient__attr_""angle""__coeff_36",8.0888049429742e-05
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_58",8.027934624091506e-05
task_Robot_I (A)__index_mass_quantile__q_0.9,8.013252158129497e-05
intr_Torque (Nm)__number_peaks__n_1,8.00092045845135e-05
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_70",7.562488268650594e-05
"intr_Current (V)__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)",7.5369047132776e-05
"task_Robot_I (A)__fft_coefficient__attr_""angle""__coeff_57",7.513699347497246e-05
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_73",7.505122595843528e-05
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_52",7.488315976732531e-05
"task_Robot_I (A)__fft_coefficient__attr_""imag""__coeff_92",7.458769884694172e-05
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_0",7.34660780367124e-05
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_91",7.209777176355488e-05
task_Robot_I (A)__autocorrelation__lag_1,7.149285399643886e-05
intr_Current (V)__permutation_entropy__dimension_4__tau_1,7.073316661101497e-05
task_Robot_I (A)__percentage_of_reoccurring_datapoints_to_all_datapoints,6.771021426527216e-05
task_Robot_I (A)__energy_ratio_by_chunks__num_segments_10__segment_focus_2,6.740433694949654e-05
intr_Torque (Nm)__kurtosis,6.622813632212505e-05
task_Robot_I (A)__ar_coefficient__coeff_3__k_10,6.563235988899385e-05
"task_Robot_I (A)__fft_coefficient__attr_""real""__coeff_45",6.448500517426818e-05
"task_Robot_I (A)__fft_coefficient__attr_""real""__coeff_20",6.415018378635927e-05
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_84",6.317503494941068e-05
