feature,importance
intr_Torque (Nm)__friedrich_coefficients__coeff_3__m_3__r_30,0.0016481998782738377
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_8",0.001633386791229747
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_8",0.0015222460685669708
"intr_Torque (Nm)__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",0.0014978440185693387
intr_Torque (Nm)__autocorrelation__lag_7,0.0014582163507571447
intr_Torque (Nm)__autocorrelation__lag_8,0.0014467881555598266
"task_Robot_I (A)__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.0",0.0013775259331825869
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_45",0.0013472172174151967
"task_Robot_I (A)__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2",0.0013248094955373264
"intr_Torque (Nm)__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""var""",0.0013240895754525037
intr_Torque (Nm)__quantile__q_0.7,0.0012877060642900052
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_16",0.001269262067339763
task_Robot_I (A)__count_above_mean,0.001261519660482646
intr_Torque (Nm)__ar_coefficient__coeff_2__k_10,0.0012350815522479768
intr_Torque (Nm)__spkt_welch_density__coeff_8,0.0012304714946120268
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_18",0.0012217880013119817
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_6",0.0011973969946687299
"task_Robot_I (A)__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2",0.0011910155238432252
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_5",0.0011336163083226353
"task_Robot_I (A)__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6",0.001088855619362107
task_Robot_I (A)__energy_ratio_by_chunks__num_segments_10__segment_focus_2,0.0010777407308510164
intr_Torque (Nm)__median,0.0009841217213026944
"task_Robot_I (A)__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2",0.0009629254681498721
"task_Robot_I (A)__linear_trend__attr_""rvalue""",0.0009520418414345221
"intr_Current (V)__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""",0.0008398583847320833
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_4",0.0007484344621843241
intr_Current (V)__quantile__q_0.3,0.0006442938749916493
intr_Torque (Nm)__last_location_of_maximum,0.0006217687815436669
intr_Torque (Nm)__quantile__q_0.3,0.000621161783640666
intr_Current (V)__energy_ratio_by_chunks__num_segments_10__segment_focus_8,0.0006083384532553797
"intr_Current (V)__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",0.0005985580939300657
"intr_Current (V)__linear_trend__attr_""stderr""",0.0005934680333751318
task_Robot_I (A)__index_mass_quantile__q_0.2,0.0005877152477643505
task_Robot_I (A)__energy_ratio_by_chunks__num_segments_10__segment_focus_7,0.0005872047448365508
intr_Current (V)__autocorrelation__lag_3,0.00058049456187985
task_Robot_I (A)__index_mass_quantile__q_0.7,0.0005791585353704895
"intr_Torque (Nm)__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0",0.0005769156088797127
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_9",0.0005580715662393185
"intr_Current (V)__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8",0.0005502700980710609
"task_Robot_I (A)__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""",0.0005244592050762996
