feature,importance
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_1",0.003075540713106484
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_2",0.003074058203909783
"intr_Current (V)__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2",0.003048216079711478
"intr_Torque (Nm)__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6",0.003033493579217692
"intr_Current (V)__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0",0.003030397496676883
"intr_Current (V)__linear_trend__attr_""rvalue""",0.0030053204424064055
"task_Robot_I (A)__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""",0.003004637116795511
intr_Current (V)__number_cwt_peaks__n_5,0.0029856316156108235
"intr_Torque (Nm)__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""min""",0.0029533968711857985
"intr_Torque (Nm)__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6",0.0029501066839970063
intr_Current (V)__index_mass_quantile__q_0.2,0.002949188809001155
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_71",0.002922172953547301
intr_Torque (Nm)__c3__lag_1,0.0029179120708077073
"intr_Torque (Nm)__agg_autocorrelation__f_agg_""median""__maxlag_40",0.002907125370644569
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_12",0.0029030458372126308
intr_Current (V)__number_peaks__n_10,0.0028900151272135684
"intr_Torque (Nm)__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""",0.002887857952452408
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_65",0.0028735195634561695
"intr_Current (V)__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",0.0028654223216982976
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_80",0.0028469687329741437
intr_Torque (Nm)__kurtosis,0.0028384028503816564
"intr_Torque (Nm)__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""mean""",0.002836067186070204
"intr_Torque (Nm)__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""min""",0.0028271488214108857
"intr_Current (V)__fft_aggregated__aggtype_""centroid""",0.0028234608281142498
intr_Current (V)__energy_ratio_by_chunks__num_segments_10__segment_focus_2,0.0028201713950956565
intr_Current (V)__cid_ce__normalize_False,0.0028134858064669645
"intr_Current (V)__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6",0.0028092371040270925
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_4",0.0028081635744478454
"intr_Torque (Nm)__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",0.002806992433245373
"intr_Current (V)__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2",0.0027920658058620397
intr_Torque (Nm)__autocorrelation__lag_7,0.0027915763398373
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_4",0.002787519466023786
