Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,-1.0,-827.8,177.7,1.234,1.181,-1.206,1.196
3.002,-1.0,-827.8,177.7,1.234,1.181,-1.206,1.196
5.0,-1.0,-827.8,177.7,1.234,1.181,-1.206,1.196
7.001,-1.0,-827.8,177.7,1.234,1.181,-1.206,1.197
9.003,-1.0,-827.8,177.7,1.234,1.181,-1.206,1.197
11.003,-1.0,-827.8,177.7,1.234,1.181,-1.206,1.197
13.003,-1.0,-827.8,177.7,1.234,1.181,-1.206,1.197
15.003,-1.0,-827.8,177.7,1.234,1.181,-1.206,1.197
19.003,-1.0,-827.8,177.7,1.234,1.181,-1.206,1.197
23.003,-1.0,-827.8,177.7,1.234,1.181,-1.206,1.126
25.005,-1.0,-827.8,177.7,1.234,1.181,-1.206,1.126
27.004,-1.0,-827.8,177.7,1.234,1.181,-1.206,1.126
29.003,-1.0,-827.8,177.7,1.234,1.181,-1.206,1.126
31.003,-1.0,-827.8,177.7,1.234,1.181,-1.206,1.126
35.004,-1.0,-827.8,177.7,1.234,1.181,-1.206,1.126
37.003,-1.0,-827.8,177.7,1.234,1.181,-1.206,1.126
41.004,-1.0,-827.8,177.7,1.234,1.181,-1.206,1.126
45.002,-1.0,-827.8,177.7,1.234,1.181,-1.206,1.126
47.002,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.197
49.001999999999995,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.197
51.003,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.197
53.004000000000005,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.197
55.004,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.197
57.003,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.197
59.005,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.197
63.003,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.232
67.00399999999999,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.232
69.003,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.232
71.005,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.232
75.004,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.162
77.002,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.162
81.004,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.162
83.003,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.162
85.003,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
89.005,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
93.002,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
95.001,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
97.004,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
99.003,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
101.005,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
103.00099999999999,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
105.003,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
107.001,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
109.001,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
113.00200000000001,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.161
117.002,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.161
119.003,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.161
121.005,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.161
123.003,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.161
125.002,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
127.003,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
129.002,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
133.00500000000002,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
137.00300000000001,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
139.00199999999998,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.197
141.00199999999998,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.197
145.00199999999998,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.197
147.00199999999998,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.197
151.0,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.197
153.001,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.126
155.00300000000001,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.126
157.002,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.126
159.00300000000001,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.126
163.00400000000002,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.126
165.00300000000001,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.161
169.002,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.161
171.003,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.161
173.00199999999998,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.161
177.00199999999998,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
179.00199999999998,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
181.003,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
183.004,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
187.005,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
193.00400000000002,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
195.00300000000001,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.197
199.005,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.197
205.00199999999998,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.197
211.004,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.197
215.005,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.197
221.005,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.021
225.006,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.021
229.002,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.021
233.004,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.021
245.003,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.021
251.002,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.021
253.00099999999998,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
254.99899999999997,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
261.003,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
265.004,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
271.001,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
273.001,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.232
277.002,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.196
289.00199999999995,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.196
291.00100000000003,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.196
295.00399999999996,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.196
297.002,-0.9,-827.8,177.8,1.234,1.181,-1.206,1.196
299.004,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.161
309.00100000000003,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.161
313.0,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.161
326.99899999999997,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.161
339.001,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.161
343.00199999999995,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.161
347.001,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.232
355.00100000000003,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.232
371.002,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.232
375.002,-1.0,-827.8,177.8,1.234,1.181,-1.206,1.232
