Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.303
3.0010000000000003,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.303
4.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.303
6.998,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.303
9.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.303
10.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.303
14.998,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.232
18.997,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.232
23.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.232
25.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.161
27.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.161
28.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.161
30.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.161
33.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.161
35.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.161
38.998,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.232
42.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.232
45.003,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.232
47.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.232
49.001000000000005,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.232
51.001999999999995,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
53.002,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
55.004,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
57.001000000000005,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
61.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
65.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
69.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.303
73.00099999999999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.303
75.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.303
77.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.303
79.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
81.003,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
83.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
85.002,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
89.00099999999999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
92.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.196
95.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.196
97.003,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.196
99.00399999999999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.196
101.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.196
102.998,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.196
104.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.196
107.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.303
111.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.303
115.002,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.303
119.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.267
121.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.267
123.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.267
125.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.267
127.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.267
128.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.267
131.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.196
133.002,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.196
137.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.196
141.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.196
143.00199999999998,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.196
145.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.372
147.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.372
148.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.372
150.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.372
153.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.372
154.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.372
157.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.372
165.002,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.231
169.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.231
173.00099999999998,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.231
177.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.231
183.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.267
187.002,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.267
197.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.267
212.004,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.267
218.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.267
230.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.267
244.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.302
247.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.302
260.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.302
275.99899999999997,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.302
279.997,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.302
283.998,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.231
285.997,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.231
287.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.231
292.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.231
308.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.231
310.00100000000003,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.231
311.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.408
314.001,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.408
315.99899999999997,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.408
317.99899999999997,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.408
321.99899999999997,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.408
325.99899999999997,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
327.99899999999997,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
332.002,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
334.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
337.99899999999997,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.408
344.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.408
346.00199999999995,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.408
348.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.408
351.997,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.408
357.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.267
370.00100000000003,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.267
372.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.267
376.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.267
380.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.267
381.99899999999997,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
385.99899999999997,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
388.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
390.0,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
399.99800000000005,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.337
409.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.302
411.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.302
413.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.302
415.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.302
417.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.302
429.997,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.302
433.998,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.302
435.997,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.302
437.997,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.302
449.99699999999996,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.302
465.999,-220.9,-828.4,177.7,1.234,1.181,-1.205,1.231
