Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.197
3.0010000000000003,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.232
5.0,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.232
7.001,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.232
9.001,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.232
11.0,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.232
13.001000000000001,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.232
15.0,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.232
17.0,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.161
19.0,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.161
23.002000000000002,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.161
27.0,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.161
29.0,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.161
31.0,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.162
35.0,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.162
36.998000000000005,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.162
39.002,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.162
43.0,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.162
47.0,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.232
49.001000000000005,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.232
53.001,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.232
55.001000000000005,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.232
57.0,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.231
59.001999999999995,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.231
61.0,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.231
63.001000000000005,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.231
65.0,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.231
69.002,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.231
72.99799999999999,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.197
74.999,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.197
76.999,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.197
78.999,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.197
80.999,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.197
83.0,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.197
87.00099999999999,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.056
95.003,-181.0,-802.3,177.8,1.234,1.181,-1.206,1.056
103.003,-181.0,-802.3,177.8,1.234,1.181,-1.205,0.774
111.001,-181.0,-802.0,177.2,1.234,1.181,-1.205,1.302
122.99799999999999,-181.0,-802.0,177.1,1.234,1.181,-1.205,1.513
143.0,-181.1,-802.7,177.4,1.233,1.18,-1.206,1.337
147.00199999999998,-181.1,-802.5,177.0,1.233,1.18,-1.206,1.373
149.001,-181.1,-802.5,177.0,1.233,1.18,-1.206,1.373
157.999,-181.1,-802.5,177.0,1.233,1.18,-1.206,1.373
166.002,-181.0,-802.3,176.6,1.234,1.181,-1.205,1.654
181.002,-181.1,-803.0,177.3,1.233,1.18,-1.206,1.372
194.0,-181.2,-803.0,177.5,1.233,1.18,-1.206,1.373
197.0,-181.2,-803.0,177.5,1.233,1.18,-1.206,1.373
200.0,-181.2,-803.0,177.5,1.233,1.18,-1.206,1.373
206.999,-181.2,-803.0,177.5,1.233,1.18,-1.206,1.373
