Time (ms),Robot_I (A)
0.9970000000000708,1.170317764194826
2.997000000000071,1.1566192987422372
4.997000000000071,1.1520518388824237
6.997000000000071,1.1549039734212148
8.997000000000071,1.1634642911644413
10.997000000000073,1.1760213809179358
12.997000000000073,1.1897252282949469
14.997000000000073,1.204246557373997
16.99700000000007,1.2238263234988185
18.99700000000007,1.239494941615803
20.99700000000007,1.2380319154586945
22.99700000000007,1.2210689466591935
24.99700000000007,1.1902377368490034
26.99700000000007,1.1620036314439937
28.99700000000007,1.133774989201848
30.99700000000007,1.1029615314698311
32.99700000000007,1.0859579204962646
34.99700000000007,1.0844623767598565
36.99700000000007,1.1001066018923078
38.99700000000007,1.119677525726309
40.99700000000007,1.13419601536675
42.99700000000007,1.1479059639547473
44.99700000000007,1.1635790614669914
46.99700000000007,1.1740815695584934
48.99700000000007,1.1690945663178316
50.99700000000007,1.1494283343790386
52.99700000000007,1.130680690559443
54.99700000000007,1.109507650069199
56.99700000000007,1.0824658650176686
58.99700000000007,1.06521225053703
60.99700000000007,1.058562657443134
62.99700000000007,1.0633329365518316
64.99700000000007,1.0803389386789737
66.99700000000007,1.0992657191858644
68.99700000000007,1.1174216571384252
70.99700000000007,1.1320126339174037
72.99700000000007,1.1326404002256258
74.99700000000007,1.1201441169022537
76.99700000000007,1.095370365318605
78.99700000000007,1.0739972504781234
80.99700000000007,1.0526229662908462
82.99700000000007,1.030765137685568
84.99700000000007,1.014589921094562
86.99700000000007,1.0094422052622667
88.99700000000007,1.0198456112452876
90.99700000000009,1.0412093856917723
92.99700000000009,1.064702199599504
94.99700000000009,1.0914837799631685
96.99700000000009,1.1182674134960524
98.99700000000009,1.1447034498485058
100.99700000000009,1.1608967841254232
102.99700000000009,1.164380290623922
104.99700000000009,1.1601555751844388
106.99700000000009,1.1510904259408787
108.99700000000009,1.1408709616520438
110.99700000000009,1.1325455827505857
112.99700000000009,1.1258213403263433
114.99700000000009,1.1243984965035
116.99700000000009,1.1282770512820546
118.99700000000009,1.137457004662008
120.99700000000009,1.1445141142191175
122.99700000000009,1.1515695920745954
124.99700000000009,1.1578075874125906
126.99700000000009,1.1624122494172524
128.99700000000007,1.1645677272727304
130.99700000000007,1.1634655944055972
132.99700000000007,1.162000000000003
134.99700000000007,1.162000000000003
136.99700000000007,1.162000000000003
138.99700000000007,1.162000000000003
140.99700000000007,1.1590254497878338
142.99700000000007,1.156788576106238
