id,task_Robot_I (A)__mean,task_Robot_I (A)__std,task_Robot_I (A)__rms,task_Robot_I (A)__peak,task_Robot_I (A)__peak_time,task_Robot_I (A)__range,task_Robot_I (A)__area,task_Robot_I (A)__wl,task_Robot_I (A)__iqr,task_Robot_I (A)__skew,task_Robot_I (A)__kurt,task_Robot_I (A)__max_grad,intr_Torque (Nm)__mean,intr_Torque (Nm)__std,intr_Torque (Nm)__min,intr_Torque (Nm)__max,intr_Torque (Nm)__range,intr_Torque (Nm)__rms,intr_Current (V)__mean,intr_Current (V)__std,intr_Current (V)__min,intr_Current (V)__max,intr_Current (V)__range,intr_Current (V)__rms
394,1.0028904767838251,0.159565817075042,1.0155050755178499,1.3538574516117277,6.796999999999997,0.6844734395970768,2153.8763930437617,14.922313285166151,0.2750486578153538,-0.07187409816185246,1.959113536633673,0.0867128936745496,0.25566162624338157,0.27658253352186596,0.01558716305338,1.1064325076923107,1.0908453446389308,0.37664408263343874,0.5081313260811146,0.23460387882257486,0.2271553521608467,1.282074755291379,1.0549194031305322,0.5596752848782491
395,0.9451614970850142,0.14320573991135133,0.9559488163680852,1.24590572670573,281.89,0.6292354085863239,1591.4775222402916,11.783496523050047,0.22523575520921546,0.22311533788240642,2.063552216559662,0.10308480263787234,0.29294865215746707,0.23765933921069643,0.0184665615121212,1.088381263958045,1.069914702445924,0.37722788114737954,0.5389329189215228,0.19667005606103297,0.2530440728391663,1.3172233208624746,1.0641792480233083,0.573696611501517
396,1.0193689096742855,0.12420190076376408,1.026907535352562,1.3382056852584925,134.166,0.7209804755559373,4124.156874466669,27.028019878201363,0.12046327324124495,-0.0771387524567213,3.1512949842910447,0.06727312353994563,0.23914831516043267,0.24706526921566538,-0.0039267505968298,1.0244205577389305,1.0283473083357604,0.34385049643221816,0.4924788800819742,0.2134346655946727,-0.0437596461351053,1.1716537659906792,1.2154134121257845,0.5367399778331267
397,0.969694622281422,0.15561578492137051,0.982101793602987,1.3275020988665092,266.198,0.6475845521102501,1582.3422310208161,9.71695672748761,0.21785469640105826,0.47977370146928905,2.2837039529182452,0.0644203991694886,0.29596174842839357,0.23036075991185917,0.0188507002090909,1.1339246969930104,1.1150739967839194,0.37504591217604405,0.534539446103939,0.1946080066974159,0.2911120852307709,1.3262242195338034,1.0351121343030325,0.5688626334290621
398,0.9399320763707046,0.15266437407284586,0.9522492947236023,1.3730667877102445,324.74,0.8421623386412997,1655.8708058035234,10.895492553044217,0.22492159478602902,0.2619494209283733,2.457492589259333,0.10132000628169746,0.27831808285822063,0.23042171796970606,0.0151094520622378,1.1376183160139892,1.1225088639517513,0.36132412507053296,0.5254535667836648,0.19332432453750403,0.2837281132028014,1.315561574079258,1.0318334608764566,0.5598890473152315
399,0.9770199401730081,0.197476838862138,0.9967773399223375,1.8471336359066768,318.405,1.2880920063527448,1551.2384129113086,14.74312089746855,0.24249969021356677,1.0706293061321563,5.572666515749506,0.13784068610895273,0.28428906707193674,0.23322032309867638,0.0184452205725874,1.137496799822847,1.1190515792502596,0.36771183386298995,0.5275208584287117,0.19647119062983684,0.291929439041963,1.304745261279724,1.0128158222377608,0.5629202295395597
400,1.0101549734413344,0.11723562673565588,1.0169352302601993,1.283852726947042,219.861,0.589730293197839,3664.7430340117944,20.556659508207822,0.12876407448437233,-0.4651411733216551,3.003113549275949,0.08089132052329928,0.25019026762323016,0.22276037924758244,-0.0137797419015386,1.0224473195104924,1.036227061412031,0.3349885917100913,0.49813109891262397,0.1933608120601362,0.0020786099930064,1.1861136803263437,1.1840350703333373,0.5343435181083922
401,0.9977188924888257,0.10424560311018422,1.0031501055160863,1.307549671425995,57.83500000000004,0.6254594079631068,3627.2987408370145,21.476071345561763,0.10046581532525933,0.1010903702029665,3.864527708867589,0.0751771803764788,0.2401197905301619,0.22471542488928675,-0.0061954666581818,0.9562556363729632,0.962451103031145,0.3288685694733103,0.4896501211217982,0.19403586747610188,-0.0410578800762944,1.1074672641025671,1.1485251441788615,0.5266945594761683
402,0.9501967101730107,0.15005348738880386,0.9619718483932647,1.2779847209161663,218.53,0.6548156609986715,1655.0295876026485,11.65381380087693,0.231679511389828,0.28409626477599964,2.0836791168791735,0.08783554076950217,0.3261965629607408,0.2769502042739142,0.018660273162937,1.1043772054965066,1.0857169323335696,0.4279084169945286,0.5601284277671706,0.23263879493312306,0.2532959107639518,1.3160467262004698,1.062750815436518,0.6065184782847577
403,0.9620901552950272,0.167975463428386,0.97664385690465,1.4383120452376594,0.3160000000000309,0.7942817719571282,1679.2155888642196,14.072484518816925,0.24210030263667592,0.4252452980748155,2.2798046971341597,0.1242954954233384,0.29351213359619216,0.25703518523579805,0.0195352549413986,1.1350048470303062,1.1154695920889077,0.3901492778634736,0.5286582580895532,0.21669467480658883,0.2742420559930103,1.2973342466200504,1.02309219062704,0.5713458986776873
