id,task_TCP_x (mm)__mean,task_TCP_x (mm)__std,task_TCP_x (mm)__rms,task_TCP_x (mm)__peak,task_TCP_x (mm)__peak_time,task_TCP_x (mm)__range,task_TCP_x (mm)__area,task_TCP_x (mm)__wl,task_TCP_x (mm)__iqr,task_TCP_x (mm)__skew,task_TCP_x (mm)__kurt,task_TCP_x (mm)__max_grad,task_TCP_y (mm)__mean,task_TCP_y (mm)__std,task_TCP_y (mm)__rms,task_TCP_y (mm)__peak,task_TCP_y (mm)__peak_time,task_TCP_y (mm)__range,task_TCP_y (mm)__area,task_TCP_y (mm)__wl,task_TCP_y (mm)__iqr,task_TCP_y (mm)__skew,task_TCP_y (mm)__kurt,task_TCP_y (mm)__max_grad,task_TCP_z (mm)__mean,task_TCP_z (mm)__std,task_TCP_z (mm)__rms,task_TCP_z (mm)__peak,task_TCP_z (mm)__peak_time,task_TCP_z (mm)__range,task_TCP_z (mm)__area,task_TCP_z (mm)__wl,task_TCP_z (mm)__iqr,task_TCP_z (mm)__skew,task_TCP_z (mm)__kurt,task_TCP_z (mm)__max_grad,task_Robot_I (A)__mean,task_Robot_I (A)__std,task_Robot_I (A)__rms,task_Robot_I (A)__peak,task_Robot_I (A)__peak_time,task_Robot_I (A)__range,task_Robot_I (A)__area,task_Robot_I (A)__wl,task_Robot_I (A)__iqr,task_Robot_I (A)__skew,task_Robot_I (A)__kurt,task_Robot_I (A)__max_grad,intr_Torque (Nm)__mean,intr_Torque (Nm)__std,intr_Torque (Nm)__min,intr_Torque (Nm)__max,intr_Torque (Nm)__range,intr_Torque (Nm)__rms,intr_Current (V)__mean,intr_Current (V)__std,intr_Current (V)__min,intr_Current (V)__max,intr_Current (V)__range,intr_Current (V)__rms,audio_Amplitude__rms,audio_Amplitude__mav,audio_Amplitude__zero_cross_rate,audio_Amplitude__wamp,audio_Amplitude__wl,audio_Amplitude__dom_freq,audio_Amplitude__spec_centroid,audio_Amplitude__spec_energy,audio_Amplitude__spec_rolloff,audio_Amplitude__skew,audio_Amplitude__kurt
10,-0.3074910204511871,0.2214980679013752,0.37896190011946396,-0.9000000000000057,482.343,1.3000000000000114,536.3250766682484,7.499999999999972,0.2999999999999972,0.3208463974216392,3.4175943553362553,0.627002518891676,0.3754316608819225,0.6841137707470341,0.7803592655426629,-2.5,316.343,3.6000000000000227,1072.7044206373507,16.799999999999955,0.7999999999999545,-2.0744497960256756,7.901436702097842,0.7904887714664273,2.981214970880361,2.9123273783855437,4.167648433048931,10.300000000000011,352.343,13.599999999999994,5341.007830942909,31.30000000000001,4.900000000000006,0.3162514105684806,2.4931183973000013,1.467427803895161,0.970498164609078,0.16877264116958693,0.9850639024535144,1.5188593519156943,272.343,0.8491036450791434,1603.0590337594897,11.058526572017158,0.2167319302289321,0.9487840032550157,3.8808368361601815,0.08660551992238763,0.3721239457003023,0.285845891477625,0.0197273237769231,1.0889066083076957,1.0691792845307726,0.46923779114453223,0.6052016113038856,0.24099579209518893,0.2315899932587493,1.2945955018181854,1.063005508559436,0.6514199583466928,0.004539728067362767,0.0031143599138367256,0.452021726010863,0,13.09394032806358,0.012975256487628244,0.19875406215630795,113.17164196966851,0.391973445986723,-0.8949440209183216,20.478409310529493
11,-0.42364374370744473,0.23405117378283852,0.48399790653636465,-0.8999999999999915,389.207,1.0,730.2792597222858,6.40000000000002,0.2999999999999972,0.6166777291779575,2.409327529637081,0.29999999999999716,0.5068499039198288,0.7277178462814874,0.8868314884464276,-2.3999999999999773,361.207,3.7999999999999545,1283.124869781532,18.500000000000227,1.0,-1.8364381074963576,6.752168276767491,0.8075370121130148,2.905722388599503,2.998387341482984,4.175350194794898,10.800000000000011,401.207,14.5,5426.866220197863,34.2999999999999,4.97304593070105,0.38345298169400177,2.569279181483549,1.7091317365268957,0.9871708612606048,0.1676940196314257,1.0013129348720855,1.6548919890593328,303.207,1.0300977361500745,1695.4667420830315,13.632377077048428,0.23719895000373503,0.8356629800399324,4.225885065245052,0.10764641242867068,0.38972141455605225,0.2939434496656278,0.0206072319275058,1.1224908323729634,1.1018836004454575,0.48814499133443934,0.6181322702865678,0.2488258774784008,0.2898572369184128,1.294678732209794,1.004821495291381,0.6663346162946382,0.004915433414281798,0.0033909801498648927,0.4337485843714609,0,14.8246211921904,0.01245753114382786,0.19076428722842362,150.70873560478935,0.38420158550396377,-0.4819392354657076,12.606399756714643
12,-0.38967140358973945,0.24627096657136444,0.4609698382232743,-0.990971697320904,463.221,1.2909716973209011,672.2217548017463,6.281943394641834,0.39999999999999153,0.25420400239920166,2.7019284973569966,0.4760752688171958,0.32089474927060263,0.7171291594997773,0.7856511130993832,-2.8999999999999773,363.221,3.7999999999999545,1082.5343223749571,16.899999999999977,0.5999999999999092,-2.3648580055493778,9.11260941311852,1.7682795698923726,2.368741134139806,3.3381563853400054,4.093192227779216,9.800000000000011,399.221,12.199999999999989,5469.074977405423,27.50000000000003,5.0,0.26248619703680615,2.290021198901733,2.9000000000000057,0.9972746786170638,0.19135593181734617,1.0154673196378368,1.4144482876790263,135.221,0.7305626433871779,1665.0434061416217,11.304006647923554,0.2784851786965342,0.584994276175684,2.1365721944789637,0.06613828001185107,0.3359912324567635,0.24758302849675892,0.0185371511454545,1.0872452634522176,1.0687081123067632,0.4173577174168963,0.5759252182106293,0.20721179432390835,0.3042453032237763,1.2582297968787914,0.9539844936550151,0.6120674674232365,0.004763234644012278,0.0032232878915617177,0.43362564257635317,0,12.652435480145801,0.0127003326277593,0.16523356234449316,124.06369166581116,0.363169035379498,-0.24760761609331847,22.567062116962273
13,-0.52163867839798,0.31836171533164087,0.6111146313006226,-1.0,423.2710000000001,1.1999999999999886,932.6812268157634,5.700000000000017,0.4000000000000057,1.0743900439349492,2.8039804107537436,0.20161290322581119,0.30218403171572966,0.6716249508700449,0.7364748900371033,-2.5,361.2710000000001,3.7999999999999545,993.1828990405402,15.799999999999613,0.8999999999999773,-1.8712590896394283,7.549058552337777,0.6202577319587631,2.7482770249858652,2.9485434830573203,4.030748724188219,10.400000000000006,397.2710000000001,14.199999999999989,5029.103198944889,33.5,4.900000000000006,0.46273580839425926,2.647113212007455,2.9000000000000057,0.9908534447623009,0.16462650498453962,1.0044363768505913,1.617152528571728,327.2710000000001,0.9213273629418701,1660.3608894205317,12.804808987361413,0.24563971268277618,0.8215895792543041,4.140408166393306,0.10229897307931979,0.3427637224676098,0.24775567922509895,0.0181743537941725,1.0995163710955742,1.0813420173014017,0.4229300722674409,0.5775439943884115,0.20657383249531183,0.2711867454405577,1.269431660296041,0.9982449148554833,0.6133757524763452,0.005143221120360218,0.003520111145392476,0.4331661257007967,0,14.0656651989588,0.012688108586603717,0.1675404854432955,151.90935752673136,0.36470935379167896,0.0687942597287581,14.980393211154755
14,-0.5491031900694838,0.29933874348635003,0.62539427299622,-1.3999999999999986,418.268,1.5999999999999943,948.6588506014078,6.800000000000004,0.20000000000000284,0.36188110426317505,3.7435693812311257,0.29999999999999716,0.4510772404252165,0.7071875944588382,0.8387997201871891,-2.5,360.26800000000003,3.7000000000000455,1203.4211536234538,18.999999999999886,0.8999999999999773,-1.9253804614583923,7.306298464761887,0.9501347708895193,2.8912075485178916,3.029225025653516,4.187515414258482,10.600000000000025,398.268,14.400000000000007,5525.458254861773,34.6,5.099999999999994,0.28593085927929024,2.481545162105008,2.9899125756556915,0.9823907570457849,0.16885535370589602,0.9967967345472866,1.655320786638807,296.26800000000003,0.9475681508390237,1687.4840420471564,13.673326658311048,0.21825647733228215,1.0779927282293174,4.683444727012476,0.08630403564385714,0.3784242220150567,0.28695923514802935,0.0058556513265734,1.0801912054219145,1.074335554095341,0.47492156662384044,0.6092584112303846,0.23936378470760444,0.2666553370629467,1.2711254301165538,1.004470093053607,0.6545921119938131,0.004445503243413332,0.00310324384682165,0.4486035128131299,0,13.613913541914819,0.013245033112582781,0.19368061960500857,119.18513133957157,0.3783472502159516,-0.8609157918127615,13.953679869762354
15,-0.3509959106457181,0.2938959255183494,0.45779137642195067,-1.2999999999999972,416.375,1.7999999999999972,684.3861857674104,7.399999999999984,0.3000000000000043,0.4282387358193927,3.6315032714502515,0.4595015576324105,0.41942333233393136,0.704517194621484,0.8199148792548075,-2.3999999999999773,380.375,3.7999999999999545,1181.1102128444077,16.899999999999864,0.8556508577194416,-1.7004475036630269,6.415434969038418,1.0999999999999088,2.7275066253275764,3.1862074437175694,4.19418767648839,9.5,396.375,13.5,5650.858265020353,31.499999999999943,5.24643212744771,-0.0751584752097897,2.3470878021332107,1.8000000000000114,0.8209187581072652,0.19698592457447817,0.844222163824687,1.4394439659599336,300.375,0.9067357204840342,1391.9869643254383,12.773631460463786,0.23809458418337437,1.138832523696054,3.889608946600856,0.10722953492508314,0.34504031662930246,0.2521899430529869,0.013036089076923,1.0750103056340357,1.0619742165571127,0.427378740085089,0.5848723605652619,0.2102301301826943,0.2918398069160863,1.25914886664336,0.9673090597272735,0.6215081542424157,0.004320257417639275,0.003080133190390432,0.42350746268656714,0,11.7480028893648,0.013370646766169154,0.1657929997945254,96.52098096652338,0.355410447761194,-0.6898022305418285,20.596330967096254
16,-0.12755682603065158,0.33053626986362306,0.35429503180593963,0.7999999999999972,324.16899999999987,1.2999999999999972,554.3985218905681,5.699999999999989,0.3999999999999986,0.9241997320289029,2.5703340172548232,0.2999999999999971,0.18829360313207263,0.7457833492687375,0.7691861185870128,-2.8999999999999773,362.1689999999999,3.7999999999999545,1018.5830320537307,17.399999999999068,0.7000000000000455,-2.034897467351492,7.633455823222711,0.8377016129032044,2.7619692381604546,3.2706286554674175,4.280827709042873,10.400000000000006,396.1689999999999,12.699999999999989,6043.683056156482,30.199999999999932,4.700000000000017,0.09527819956002273,2.241210250235003,1.397881996974144,0.8127478343006138,0.1731931617264962,0.8309963377952746,1.3285527033941709,20.16899999999987,0.8707789668689867,1386.1701161714957,11.696448289362337,0.23320005104305708,0.6637516057431895,2.653951370931822,0.0682725851384387,0.3544376820778793,0.27385289882450675,0.0184402951414452,1.100202569986017,1.0817622748445717,0.4479078930665605,0.5908938378829635,0.22809271218431898,0.3027315364708633,1.2783223046153882,0.9755907681445248,0.6333891481543211,0.004759948064139781,0.0033285398994131192,0.40030257186081697,0,12.43396218067372,0.012405446293494705,0.15820362838600086,123.74284045130094,0.33192133131618756,-0.28268568028044316,13.154302913693135
17,-0.47291513860469686,0.2962499331537521,0.5580436821747041,-1.2000000000000028,416.746,1.5,864.9185585342243,7.1000000000000085,0.30805395034446875,0.8176174993527463,3.4211883064721853,0.2838709677419292,0.33926474923019895,0.7313554937210291,0.8062142570471946,-2.7999999999999545,376.746,4.0,1164.1028975077847,23.199999999999363,0.6000000000000228,-2.1106514524509103,7.983715678927226,0.670915800067093,2.601507260652115,3.487511549932545,4.350928273154888,10.099999999999994,404.746,14.599999999999994,6223.551970469302,33.99999999999997,4.988088037634414,-0.11793390761704955,2.23379201132896,2.783221476509958,0.8401870681348369,0.20839235312629623,0.865645240443525,1.500032190248914,130.74599999999998,0.9761616494480572,1440.1125869668763,12.802134209369797,0.22251636532377883,1.1695896697284909,3.815150925270694,0.12767528617636814,0.38166157572602716,0.288797478361316,0.0181743536328671,1.1172507597529169,1.0990764061200498,0.47861209961045564,0.6169338284367514,0.24371888135778794,0.2940073395058283,1.2726562772540828,0.9786489377482546,0.6633296629881092,0.00480606043381587,0.003338240454939373,0.43375886524822693,0,14.265553505595939,0.0124822695035461,0.18191731233420294,143.50739734740367,0.36822695035460995,-0.49790806809022525,11.550841285463779
18,-0.5092332080021034,0.28451850214506275,0.5833260136450144,-1.2999999999999972,421.12799999999993,1.5,844.7567760172838,7.199999999999925,0.29999999999999716,0.4343930812950758,3.2797832964052502,0.4890073284476584,0.428318223280847,0.757610794266996,0.8703048982881402,-2.5,361.12799999999993,3.7000000000000455,1189.7400457345962,17.7000000000005,1.1000000000000227,-1.6924619331585276,6.4056781976470285,0.7824117255163199,2.756323422264417,2.860934494220957,3.9726898933023636,10.400000000000006,395.12799999999993,12.900000000000006,4935.919455574431,31.700000000000045,4.899999999999977,0.4359060305063725,2.483813170960542,1.4410569105692286,0.8146699265238894,0.15483641009804824,0.8292535215930592,1.3977522888504124,321.128,0.8752498347924744,1339.0057235972329,12.561106258001502,0.2131435877494925,0.6226587450809727,3.580968911232765,0.10824595343084131,0.3471813081433045,0.25692539524993785,0.0165097527703963,1.1071022565058306,1.0905925037354343,0.43190915647672123,0.584763541650934,0.21286065978256846,0.2990864929254087,1.2613320425874162,0.9622455496620075,0.6223006187745711,0.004831550817139007,0.0032316381609479375,0.43098842386464825,0,12.810733074324,0.012169783318492135,0.1653236651646011,132.47858007112984,0.3434253487681805,-0.09043887971030336,16.614068467302356
19,-0.42860212809913145,0.2533799399149099,0.49789675452084203,-1.0999999999999996,410.2159999999999,1.4000000000000004,753.7774964013204,5.8000000000000025,0.29999999999999893,0.7459529586580474,3.4938150295057975,0.3000000000000007,0.3664448459919689,0.6534561974790579,0.7491907815622584,-2.699999999999932,358.2159999999999,4.100000000000023,1046.1285685619755,18.79999999999984,0.8000000000000682,-2.102137265738565,8.472655032532547,0.61153975176111,2.7967355644370624,2.9617557627803746,4.073539863036798,10.5,392.2159999999999,14.599999999999994,5283.163227481045,34.696647658545004,4.699999999999989,0.3130181686861496,2.6111868288143905,3.0,0.8073061359283848,0.17729233516519707,0.8265444750380638,1.537818785917941,294.2159999999999,1.0182903474179699,1375.2796030038207,12.412068660571414,0.24031647211914564,0.9994673851015561,4.022957658418197,0.10707883387222172,0.3598829377022305,0.26429976785608983,0.0150766201312354,1.0794114556130567,1.0643348354818214,0.4465087861822772,0.5958260345922896,0.2217218941827053,0.2610981421538537,1.282363568368302,1.0212654262144483,0.6357430784978622,0.0045574211433040196,0.0031836887481626434,0.4296922148461074,0,12.484167938904001,0.012371756185878094,0.16948099542991124,114.05495306076011,0.3527459263729632,-0.577963729984444,12.081118565110321
