Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.302
3.0,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.126
5.0,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.126
7.005,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.126
9.001999999999999,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.126
11.001999999999999,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.126
13.003,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.126
15.001999999999999,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.126
19.001,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.126
23.001,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.126
25.002,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.126
27.003,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.126
29.003,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.196
31.002,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.196
33.004,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.196
35.001999999999995,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.196
37.001,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.196
41.004,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.196
45.003,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.091
49.001000000000005,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.091
51.003,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.091
53.002,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.091
55.004,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.197
57.003,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.197
59.001999999999995,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.197
63.001000000000005,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.197
65.003,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.197
69.003,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.232
71.003,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.232
73.002,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.232
75.001,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.232
77.001,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.232
79.004,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.232
83.00200000000001,-101.0,-802.1,177.9,1.234,1.181,-1.206,1.197
87.004,-101.0,-802.1,177.9,1.234,1.181,-1.206,1.197
89.003,-101.0,-802.1,177.9,1.234,1.181,-1.206,1.197
91.003,-101.0,-802.1,177.9,1.234,1.181,-1.206,1.197
95.001,-101.0,-802.1,177.9,1.234,1.181,-1.206,1.091
97.005,-101.0,-802.1,177.9,1.234,1.181,-1.206,1.091
99.006,-101.0,-802.1,177.9,1.234,1.181,-1.206,1.091
101.00399999999999,-101.0,-802.1,177.9,1.234,1.181,-1.206,1.091
103.003,-101.0,-802.1,177.9,1.234,1.181,-1.206,1.091
105.005,-101.0,-802.1,177.9,1.234,1.181,-1.206,1.091
109.004,-101.0,-802.1,177.9,1.234,1.181,-1.206,1.197
111.00200000000001,-101.0,-802.1,177.9,1.234,1.181,-1.206,1.197
115.0,-101.0,-802.1,177.9,1.234,1.181,-1.206,1.197
119.002,-101.0,-802.1,177.9,1.234,1.181,-1.206,1.197
121.002,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.091
123.004,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.091
125.00500000000001,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.091
127.003,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.091
129.00400000000002,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.091
131.00500000000002,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.091
133.00400000000002,-101.0,-802.1,177.8,1.234,1.181,-1.206,1.091
137.001,-101.0,-802.1,177.7,1.234,1.181,-1.205,0.844
141.00099999999998,-101.0,-802.1,177.7,1.234,1.181,-1.205,0.844
145.00199999999998,-101.0,-802.1,177.7,1.234,1.181,-1.205,0.844
147.0,-101.0,-802.1,177.7,1.234,1.181,-1.205,0.844
149.004,-101.0,-801.7,177.0,1.234,1.182,-1.205,1.619
151.004,-101.0,-801.7,177.0,1.234,1.182,-1.205,1.619
155.001,-101.0,-801.7,177.0,1.234,1.182,-1.205,1.619
159.002,-101.0,-801.7,177.0,1.234,1.182,-1.205,1.619
163.00400000000002,-101.0,-801.7,177.0,1.234,1.182,-1.205,1.619
173.00199999999998,-101.0,-802.3,177.2,1.233,1.18,-1.206,1.302
181.002,-101.0,-802.3,177.2,1.233,1.18,-1.206,1.302
185.006,-101.0,-802.3,177.2,1.233,1.18,-1.206,1.302
187.00300000000001,-101.0,-802.3,177.2,1.233,1.18,-1.206,1.302
205.005,-101.0,-802.3,177.2,1.233,1.18,-1.206,1.302
207.004,-101.0,-802.3,177.2,1.233,1.18,-1.206,1.302
217.002,-101.2,-802.4,176.9,1.234,1.181,-1.206,1.549
221.002,-101.2,-802.4,176.9,1.234,1.181,-1.206,1.549
227.00300000000001,-101.2,-802.4,176.9,1.234,1.181,-1.206,1.549
241.003,-101.2,-802.4,176.9,1.234,1.181,-1.206,1.549
246.998,-101.2,-802.4,176.9,1.234,1.181,-1.206,1.549
250.99900000000002,-101.2,-802.7,177.6,1.233,1.18,-1.206,1.407
254.998,-101.2,-802.7,177.6,1.233,1.18,-1.206,1.407
258.998,-101.2,-802.7,177.6,1.233,1.18,-1.206,1.407
267.0,-101.2,-803.2,178.4,1.232,1.18,-1.206,1.197
275.001,-101.2,-803.2,178.4,1.232,1.18,-1.206,1.197
283.0,-101.2,-803.2,178.4,1.232,1.18,-1.206,1.197
285.00199999999995,-101.2,-803.2,178.4,1.232,1.18,-1.206,1.197
