Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
1.002,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.232
5.002000000000001,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.197
7.003,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.197
11.004,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.197
13.006,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.197
15.003,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.197
17.003,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.162
19.004,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.162
21.003999999999998,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.162
23.003,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.162
25.003999999999998,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.162
27.005000000000003,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.162
31.004,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.232
35.004,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.232
37.003,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.232
39.002,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.232
41.005,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.232
43.001999999999995,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.232
45.002,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.196
47.003,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.196
49.005,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.196
51.001,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.196
53.004000000000005,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.196
57.004,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
59.001999999999995,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
61.004999999999995,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
63.003,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
65.004,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
67.00399999999999,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
69.00399999999999,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
71.00399999999999,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
73.003,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
75.003,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
77.003,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
81.004,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
85.005,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
87.004,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.232
89.004,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.232
91.006,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.232
93.002,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.232
95.003,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.232
97.003,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.232
99.005,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
101.006,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
103.004,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
105.004,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
109.004,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
111.00500000000001,-41.1,-801.9,177.8,1.234,1.181,-1.206,1.161
113.00200000000001,-41.1,-801.9,177.8,1.234,1.181,-1.206,0.95
115.003,-41.1,-801.9,177.8,1.234,1.181,-1.206,0.95
117.00399999999999,-41.1,-801.9,177.8,1.234,1.181,-1.206,0.95
119.004,-41.1,-801.9,177.8,1.234,1.181,-1.206,0.95
121.003,-41.1,-801.9,177.8,1.234,1.181,-1.206,0.95
123.004,-41.1,-801.9,177.8,1.234,1.181,-1.206,0.95
125.004,-41.1,-801.9,177.6,1.234,1.181,-1.206,0.844
127.001,-41.1,-801.9,177.6,1.234,1.181,-1.206,0.844
140.004,-41.1,-801.5,177.1,1.234,1.181,-1.205,1.302
153.003,-41.1,-802.0,177.0,1.234,1.181,-1.206,1.548
155.001,-41.1,-802.0,177.0,1.234,1.181,-1.206,1.548
158.007,-41.1,-802.0,177.0,1.234,1.181,-1.206,1.548
174.003,-41.1,-802.5,177.0,1.233,1.18,-1.206,1.162
177.006,-41.1,-802.5,177.0,1.233,1.18,-1.206,1.162
193.00400000000002,-41.1,-802.5,176.4,1.234,1.181,-1.206,1.76
201.004,-41.1,-802.5,176.4,1.234,1.181,-1.206,1.76
207.003,-41.1,-802.5,176.4,1.234,1.181,-1.206,1.76
217.006,-41.1,-802.5,176.4,1.234,1.181,-1.206,1.76
223.005,-41.1,-802.8,177.0,1.233,1.18,-1.206,1.408
239.005,-41.1,-802.8,177.0,1.233,1.18,-1.206,1.408
244.004,-41.1,-802.8,177.0,1.233,1.18,-1.206,1.408
248.002,-41.1,-802.8,177.0,1.233,1.18,-1.206,1.408
252.00400000000002,-41.1,-802.8,177.0,1.233,1.18,-1.206,1.408
256.003,-41.3,-802.9,177.9,1.232,1.179,-1.207,1.372
267.0,-41.3,-802.9,177.9,1.232,1.179,-1.207,1.372
271.0,-41.3,-802.9,177.9,1.232,1.179,-1.207,1.372
273.0,-41.3,-802.9,177.9,1.232,1.179,-1.207,1.372
275.007,-41.3,-802.9,177.9,1.232,1.179,-1.207,1.372
277.001,-41.2,-803.3,178.5,1.232,1.179,-1.207,1.232
279.0,-41.2,-803.3,178.5,1.232,1.179,-1.207,1.232
281.0,-41.2,-803.3,178.5,1.232,1.179,-1.207,1.232
283.0,-41.2,-803.3,178.5,1.232,1.179,-1.207,1.232
287.003,-41.2,-803.3,178.5,1.232,1.179,-1.207,1.232
289.0,-41.2,-803.3,178.5,1.232,1.179,-1.207,1.232
297.00399999999996,-41.2,-803.2,178.8,1.231,1.179,-1.207,1.126
301.00300000000004,-41.2,-803.2,178.8,1.231,1.179,-1.207,1.126
307.00300000000004,-41.2,-803.2,178.8,1.231,1.179,-1.207,1.126
309.00300000000004,-41.2,-803.2,178.8,1.231,1.179,-1.207,1.126
311.003,-41.2,-803.2,178.8,1.231,1.179,-1.207,1.126
313.003,-41.2,-803.2,178.8,1.231,1.179,-1.207,1.126
317.004,-41.2,-803.2,179.1,1.231,1.178,-1.207,1.302
327.003,-41.2,-803.2,179.1,1.231,1.178,-1.207,1.302
329.003,-41.2,-803.2,179.1,1.231,1.178,-1.207,1.302
337.002,-41.2,-803.2,179.1,1.231,1.178,-1.207,1.302
339.0,-41.2,-803.2,179.1,1.231,1.178,-1.207,1.302
343.001,-41.2,-803.2,179.1,1.231,1.178,-1.207,1.302
357.00300000000004,-41.3,-803.1,179.2,1.231,1.178,-1.207,1.162
