Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.408
4.001,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.337
8.001,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.337
10.002,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.337
12.001,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.337
14.001,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.338
16.002,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.338
18.001,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.338
20.002,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.338
22.002000000000002,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.338
24.001,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.338
28.003,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.268
30.001,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.268
32.001000000000005,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.268
34.001000000000005,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.268
36.001,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.268
38.001,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.268
42.001,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.337
46.004000000000005,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.337
50.001,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.337
54.003,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.302
56.001000000000005,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.302
60.003,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.302
62.004,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.302
64.003,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.302
66.003,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.302
68.001,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.373
71.999,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.373
75.999,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.373
80.0,-1.0,-801.7,177.7,1.234,1.181,-1.206,1.373
82.00200000000001,-1.0,-801.7,177.8,1.234,1.181,-1.206,0.95
84.003,-1.0,-801.7,177.8,1.234,1.181,-1.206,0.95
86.003,-1.0,-801.7,177.8,1.234,1.181,-1.206,0.95
88.004,-1.0,-801.7,177.8,1.234,1.181,-1.206,0.95
92.004,-1.0,-801.7,177.8,1.234,1.181,-1.206,0.95
96.0,-1.0,-801.8,177.6,1.234,1.181,-1.205,0.95
98.001,-1.0,-801.8,177.6,1.234,1.181,-1.205,0.95
102.002,-1.0,-801.8,177.6,1.234,1.181,-1.205,0.95
103.999,-1.0,-801.8,177.6,1.234,1.181,-1.205,0.95
106.0,-1.0,-801.8,177.6,1.234,1.181,-1.205,0.95
108.001,-1.1,-801.4,177.1,1.235,1.182,-1.205,1.302
110.0,-1.1,-801.4,177.1,1.235,1.182,-1.205,1.302
111.999,-1.1,-801.4,177.1,1.235,1.182,-1.205,1.302
114.00200000000001,-1.1,-801.4,177.1,1.235,1.182,-1.205,1.302
116.002,-1.1,-801.4,177.1,1.235,1.182,-1.205,1.302
118.002,-1.1,-801.4,177.1,1.235,1.182,-1.205,1.302
120.002,-1.1,-801.4,177.1,1.235,1.182,-1.205,1.302
124.001,-1.1,-801.7,176.7,1.234,1.18,-1.206,1.478
126.001,-1.1,-801.7,176.7,1.234,1.18,-1.206,1.478
128.00300000000001,-1.1,-801.7,176.7,1.234,1.18,-1.206,1.478
130.00300000000001,-1.1,-801.7,176.7,1.234,1.18,-1.206,1.478
132.001,-1.1,-801.7,176.7,1.234,1.18,-1.206,1.478
134.00300000000001,-1.1,-801.7,176.7,1.234,1.18,-1.206,1.478
164.999,-1.0,-802.2,176.8,1.233,1.181,-1.206,1.689
169.004,-1.0,-802.2,176.8,1.233,1.181,-1.206,1.689
174.003,-1.0,-802.2,176.8,1.233,1.181,-1.206,1.689
186.002,-1.0,-802.2,176.8,1.233,1.181,-1.206,1.689
193.002,-1.0,-802.6,177.4,1.233,1.18,-1.207,1.407
201.004,-1.0,-802.6,177.4,1.233,1.18,-1.207,1.407
212.002,-1.0,-802.6,177.4,1.233,1.18,-1.207,1.407
214.002,-1.0,-802.6,177.4,1.233,1.18,-1.207,1.407
234.00099999999998,-1.4,-802.6,177.9,1.232,1.179,-1.207,1.337
239.003,-1.4,-802.6,177.9,1.232,1.179,-1.207,1.337
255.998,-1.4,-802.6,177.9,1.232,1.179,-1.207,1.337
271.99899999999997,-1.4,-802.6,177.9,1.232,1.179,-1.207,1.337
278.002,-1.4,-802.6,177.9,1.232,1.179,-1.207,1.337
286.0,-1.2,-802.8,179.2,1.231,1.178,-1.207,1.126
297.999,-1.2,-802.8,179.2,1.231,1.178,-1.207,1.126
301.998,-1.2,-802.8,179.2,1.231,1.178,-1.207,1.126
304.004,-1.2,-802.8,179.2,1.231,1.178,-1.207,1.126
308.002,-1.2,-802.8,179.2,1.231,1.178,-1.207,1.126
310.00100000000003,-1.2,-802.8,179.2,1.231,1.178,-1.207,1.126
314.002,-1.3,-802.5,179.4,1.231,1.178,-1.207,1.02
316.0,-1.3,-802.5,179.4,1.231,1.178,-1.207,1.02
320.002,-1.3,-802.5,179.4,1.231,1.178,-1.207,1.02
324.001,-1.3,-802.5,179.4,1.231,1.178,-1.207,1.02
326.001,-1.3,-802.3,179.2,1.231,1.179,-1.207,1.161
336.001,-1.3,-802.3,179.2,1.231,1.179,-1.207,1.161
349.998,-1.3,-802.3,179.2,1.231,1.179,-1.207,1.161
364.002,-1.3,-802.3,179.2,1.231,1.179,-1.207,1.161
368.00100000000003,-1.3,-802.3,179.2,1.231,1.179,-1.207,1.161
380.001,-1.3,-802.1,179.0,1.231,1.179,-1.207,1.161
393.99899999999997,-1.3,-802.1,179.0,1.231,1.179,-1.207,1.161
407.999,-1.3,-802.1,179.0,1.231,1.179,-1.207,1.161
411.998,-1.3,-802.1,179.0,1.231,1.179,-1.207,1.161
414.0,-1.3,-802.1,179.0,1.231,1.179,-1.207,1.161
415.998,-1.2,-802.0,179.0,1.23,1.179,-1.207,1.196
432.0,-1.2,-802.0,179.0,1.23,1.179,-1.207,1.196
440.0,-1.2,-802.0,179.0,1.23,1.179,-1.207,1.196
444.0,-1.2,-802.0,179.0,1.23,1.179,-1.207,1.196
445.99899999999997,-1.2,-802.0,179.0,1.23,1.179,-1.207,1.196
450.0,-1.1,-802.4,179.1,1.23,1.178,-1.207,1.161
452.001,-1.1,-802.4,179.1,1.23,1.178,-1.207,1.161
454.002,-1.1,-802.4,179.1,1.23,1.178,-1.207,1.161
456.002,-1.1,-802.4,179.1,1.23,1.178,-1.207,1.161
460.0,-1.1,-802.4,179.1,1.23,1.178,-1.207,1.161
463.99800000000005,-1.0,-802.4,179.1,1.23,1.178,-1.207,1.125
468.0,-1.0,-802.4,179.1,1.23,1.178,-1.207,1.125
478.0,-1.0,-802.4,179.1,1.23,1.178,-1.207,1.125
480.002,-1.0,-802.4,179.1,1.23,1.178,-1.207,1.125
484.0,-1.1,-802.4,179.1,1.23,1.178,-1.207,1.126
487.999,-1.1,-802.4,179.1,1.23,1.178,-1.207,1.126
491.999,-1.1,-802.4,179.1,1.23,1.178,-1.207,1.126
493.998,-1.1,-802.4,179.1,1.23,1.178,-1.207,1.126
495.998,-1.1,-802.3,179.1,1.23,1.178,-1.207,1.162
497.998,-1.1,-802.3,179.1,1.23,1.178,-1.207,1.162
499.998,-1.1,-802.3,179.1,1.23,1.178,-1.207,1.162
501.99899999999997,-1.1,-802.3,179.1,1.23,1.178,-1.207,1.162
503.99899999999997,-1.1,-802.3,179.1,1.23,1.178,-1.207,1.162
521.0,-1.1,-802.3,179.1,1.23,1.178,-1.207,1.162
525.003,-1.1,-802.3,179.1,1.23,1.178,-1.207,1.126
527.002,-1.1,-802.3,179.1,1.23,1.178,-1.207,1.126
537.0,-1.1,-802.3,179.1,1.23,1.178,-1.207,1.126
539.002,-1.1,-802.3,179.1,1.23,1.178,-1.207,1.126
552.9979999999999,-1.1,-802.3,179.1,1.23,1.178,-1.207,1.126
566.999,-1.2,-802.3,179.1,1.23,1.178,-1.207,1.126
583.0020000000001,-1.2,-802.3,179.1,1.23,1.178,-1.207,1.126
599.001,-1.2,-802.3,179.1,1.23,1.178,-1.207,1.126
615.0020000000001,-1.2,-802.3,179.1,1.23,1.178,-1.207,1.126
623.001,-1.2,-802.3,179.1,1.23,1.178,-1.207,1.126
625.001,-1.2,-802.3,179.1,1.23,1.178,-1.207,1.126
629.001,-1.2,-802.4,179.2,1.23,1.178,-1.207,1.162
631.0,-1.2,-802.4,179.2,1.23,1.178,-1.207,1.162
633.002,-1.2,-802.4,179.2,1.23,1.178,-1.207,1.162
635.0010000000001,-1.2,-802.4,179.2,1.23,1.178,-1.207,1.162
637.0010000000001,-1.2,-802.4,179.2,1.23,1.178,-1.207,1.162
639.0,-1.2,-802.3,179.2,1.23,1.178,-1.207,1.162
641.0,-1.2,-802.3,179.2,1.23,1.178,-1.207,1.162
643.003,-1.2,-802.3,179.2,1.23,1.178,-1.207,1.162
647.0,-1.2,-802.3,179.2,1.23,1.178,-1.207,1.162
663.004,-1.2,-802.3,179.2,1.23,1.178,-1.207,1.162
673.0,-1.2,-802.3,179.2,1.23,1.178,-1.207,1.162
678.001,-1.2,-802.3,179.2,1.23,1.178,-1.207,1.196
692.005,-1.2,-802.3,179.2,1.23,1.178,-1.207,1.196
708.005,-1.2,-802.3,179.2,1.23,1.178,-1.207,1.196
