Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
1.006,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.267
5.006,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.267
7.005,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.267
9.003,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.267
11.001999999999999,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.267
13.003,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.266
15.004,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.266
19.003,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.266
21.007,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.266
23.005000000000003,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.266
27.004,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.267
29.003999999999998,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.267
31.004,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.267
33.003,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.267
35.005,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.267
37.004000000000005,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.267
39.004,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.267
41.005,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.231
43.004,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.231
47.004,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.231
51.005,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.231
53.004000000000005,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.196
55.001000000000005,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.196
57.006,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.196
59.004,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.196
61.003,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.196
63.004000000000005,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.196
65.005,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.126
67.00399999999999,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.126
71.006,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.126
75.005,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.126
77.004,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.126
81.005,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.161
83.00399999999999,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.161
85.00399999999999,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.161
87.004,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.161
89.002,-221.1,-776.5,177.9,1.234,1.181,-1.206,1.161
91.005,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.338
93.004,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.338
95.004,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.338
99.00699999999999,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.338
101.00399999999999,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.338
103.006,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.338
105.005,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.197
107.007,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.197
109.00500000000001,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.197
111.00500000000001,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.197
113.00399999999999,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.197
115.00399999999999,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.197
119.004,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.196
123.004,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.196
125.007,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.196
127.007,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.196
129.005,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.196
131.006,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.231
133.00400000000002,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.231
135.005,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.231
139.005,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.231
143.00199999999998,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.232
145.003,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.232
149.006,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.232
151.004,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.232
153.004,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.232
157.005,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.232
161.005,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.232
167.00300000000001,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.232
173.004,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.232
177.003,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.232
183.007,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.231
189.005,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.231
201.006,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.231
205.006,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.231
219.004,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.231
223.006,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.197
227.00300000000001,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.197
231.005,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.197
243.002,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.197
249.002,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.197
253.003,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.267
257.001,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.267
259.002,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.267
261.001,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.267
263.001,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.267
265.002,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.232
267.001,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.232
271.0,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.232
275.001,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.232
277.001,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.231
279.001,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.231
281.00199999999995,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.231
283.001,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.231
287.005,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.231
311.004,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.231
327.002,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.161
337.001,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.161
339.001,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.161
341.001,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.161
343.001,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.161
347.007,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.161
351.003,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.197
355.00399999999996,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.197
359.00399999999996,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.197
363.004,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.197
375.002,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.197
381.003,-221.1,-776.4,177.9,1.234,1.181,-1.206,1.197
391.002,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.231
395.003,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.231
405.00399999999996,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.231
407.001,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.231
409.001,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.231
415.008,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.231
419.00100000000003,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.231
421.00100000000003,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.197
427.00100000000003,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.197
431.00100000000003,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.197
441.005,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.197
443.003,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.196
445.002,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.196
447.003,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.196
451.001,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.196
463.008,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.196
467.001,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.196
469.003,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.196
473.003,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.196
475.00199999999995,-221.1,-776.4,177.8,1.234,1.181,-1.206,1.196
479.00100000000003,-221.1,-776.5,177.8,1.234,1.181,-1.206,1.232
481.00100000000003,-221.1,-776.5,177.8,1.234,1.181,-1.206,1.232
483.002,-221.1,-776.5,177.8,1.234,1.181,-1.206,1.232
485.00100000000003,-221.1,-776.5,177.8,1.234,1.181,-1.206,1.232
487.00100000000003,-221.1,-776.5,177.8,1.234,1.181,-1.206,1.232
491.002,-221.1,-776.5,177.8,1.234,1.181,-1.206,1.126
513.004,-221.1,-776.5,177.8,1.234,1.181,-1.206,1.126
517.0010000000001,-221.1,-776.5,177.8,1.234,1.181,-1.206,1.126
521.002,-221.1,-776.5,177.8,1.234,1.181,-1.206,1.126
543.005,-221.1,-776.5,177.8,1.234,1.181,-1.206,1.196
547.001,-221.1,-776.5,177.8,1.234,1.181,-1.206,1.196
549.002,-221.1,-776.5,177.8,1.234,1.181,-1.206,1.196
551.002,-221.1,-776.5,177.8,1.234,1.181,-1.206,1.196
553.002,-221.1,-776.5,177.8,1.234,1.181,-1.206,1.196
555.001,-221.1,-776.5,177.8,1.234,1.181,-1.206,1.196
557.002,-221.1,-776.5,177.8,1.234,1.181,-1.206,1.197
559.001,-221.1,-776.5,177.8,1.234,1.181,-1.206,1.197
