Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,238.9,-827.1,177.6,1.234,1.182,-1.206,0.81
2.00100000000009,238.9,-827.1,177.6,1.234,1.182,-1.206,0.81
4.00100000000009,238.9,-827.1,177.6,1.234,1.182,-1.206,0.81
8.0,238.9,-827.1,177.6,1.234,1.182,-1.206,0.81
10.002000000000066,238.9,-827.1,177.6,1.234,1.182,-1.206,0.81
12.004999999999995,238.8,-826.8,177.0,1.234,1.182,-1.206,1.584
16.006000000000085,238.8,-826.8,177.0,1.234,1.182,-1.206,1.584
20.006000000000085,238.8,-826.8,177.0,1.234,1.182,-1.206,1.584
22.006000000000085,238.8,-826.8,177.0,1.234,1.182,-1.206,1.584
24.006000000000085,238.8,-826.8,177.0,1.234,1.182,-1.206,1.584
28.007000000000062,239.1,-827.3,177.2,1.233,1.18,-1.206,1.479
30.00400000000002,239.1,-827.3,177.2,1.233,1.18,-1.206,1.479
32.00400000000002,239.1,-827.3,177.2,1.233,1.18,-1.206,1.479
34.00700000000006,239.1,-827.3,177.2,1.233,1.18,-1.206,1.479
38.00500000000011,239.3,-827.6,177.2,1.233,1.18,-1.206,1.267
42.00300000000004,239.3,-827.6,177.2,1.233,1.18,-1.206,1.267
46.00800000000004,239.3,-827.6,177.2,1.233,1.18,-1.206,1.267
48.00800000000004,239.3,-827.6,177.2,1.233,1.18,-1.206,1.267
50.00800000000004,239.3,-827.6,177.2,1.233,1.18,-1.206,1.267
52.00599999999997,239.0,-827.4,176.6,1.234,1.181,-1.206,1.373
54.00700000000006,239.0,-827.4,176.6,1.234,1.181,-1.206,1.373
56.00300000000004,239.0,-827.4,176.6,1.234,1.181,-1.206,1.373
58.00599999999997,239.0,-827.4,176.6,1.234,1.181,-1.206,1.373
60.00500000000011,239.0,-827.4,176.6,1.234,1.181,-1.206,1.373
64.00400000000002,239.0,-827.4,176.6,1.234,1.181,-1.206,1.373
68.00300000000004,239.3,-827.6,176.8,1.234,1.18,-1.206,1.619
70.00200000000007,239.3,-827.6,176.8,1.234,1.18,-1.206,1.619
72.00300000000004,239.3,-827.6,176.8,1.234,1.18,-1.206,1.619
90.00600000000009,239.3,-827.6,176.8,1.234,1.18,-1.206,1.619
94.00600000000009,239.4,-827.9,177.3,1.233,1.18,-1.206,1.409
98.00600000000009,239.4,-827.9,177.3,1.233,1.18,-1.206,1.409
102.005,239.4,-827.9,177.3,1.233,1.18,-1.206,1.409
104.005,239.1,-827.9,177.4,1.233,1.18,-1.206,1.69
106.00700000000006,239.1,-827.9,177.4,1.233,1.18,-1.206,1.69
108.00700000000006,239.1,-827.9,177.4,1.233,1.18,-1.206,1.69
110.00700000000006,239.1,-827.9,177.4,1.233,1.18,-1.206,1.69
112.00600000000009,239.1,-827.9,177.4,1.233,1.18,-1.206,1.69
114.00800000000004,239.1,-827.9,177.4,1.233,1.18,-1.206,1.69
118.00800000000004,239.2,-828.1,178.1,1.232,1.179,-1.206,1.338
120.00800000000004,239.2,-828.1,178.1,1.232,1.179,-1.206,1.338
124.00800000000004,239.2,-828.1,178.1,1.232,1.179,-1.206,1.338
126.00200000000007,239.2,-828.1,178.1,1.232,1.179,-1.206,1.338
128.00200000000007,239.2,-828.1,178.1,1.232,1.179,-1.206,1.338
130.00600000000009,239.2,-828.1,178.1,1.232,1.179,-1.206,1.338
132.00300000000004,239.3,-828.1,178.3,1.232,1.179,-1.206,1.303
134.0010000000001,239.3,-828.1,178.3,1.232,1.179,-1.206,1.303
136.00600000000009,239.3,-828.1,178.3,1.232,1.179,-1.206,1.303
138.0010000000001,239.3,-828.1,178.3,1.232,1.179,-1.206,1.303
142.00800000000004,239.3,-828.1,178.3,1.232,1.179,-1.206,1.303
146.00800000000004,239.3,-828.0,178.6,1.232,1.179,-1.206,1.197
148.00800000000004,239.3,-828.0,178.6,1.232,1.179,-1.206,1.197
150.00800000000004,239.3,-828.0,178.6,1.232,1.179,-1.206,1.197
152.00800000000004,239.3,-828.0,178.6,1.232,1.179,-1.206,1.197
154.00800000000004,239.3,-828.0,178.6,1.232,1.179,-1.206,1.197
158.00700000000006,239.3,-828.0,178.6,1.232,1.179,-1.206,1.197
160.00600000000009,239.3,-828.0,178.6,1.232,1.179,-1.206,1.197
164.00599999999997,239.3,-828.0,178.6,1.232,1.179,-1.206,1.197
