Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,258.7,-749.1,177.9,1.234,1.181,-1.206,1.127
4.0,258.7,-749.1,177.9,1.234,1.181,-1.206,1.127
6.002000000000001,258.7,-749.1,177.9,1.234,1.181,-1.206,1.127
8.003,258.7,-749.1,177.9,1.234,1.181,-1.206,1.092
12.002,258.7,-749.1,177.9,1.234,1.181,-1.206,1.092
14.0,258.7,-749.1,177.9,1.234,1.181,-1.206,1.092
16.0,258.7,-749.1,177.9,1.234,1.181,-1.206,1.092
18.001,258.7,-749.1,177.9,1.234,1.181,-1.206,1.092
20.004,258.7,-749.1,177.9,1.234,1.181,-1.206,1.092
24.003,258.7,-749.1,177.9,1.234,1.181,-1.206,1.127
26.002,258.7,-749.1,177.9,1.234,1.181,-1.206,1.127
30.003,258.7,-749.1,177.9,1.234,1.181,-1.206,1.127
34.003,258.7,-749.1,177.9,1.234,1.181,-1.206,1.127
36.001,258.7,-749.1,177.9,1.234,1.181,-1.206,1.126
38.001,258.7,-749.1,177.9,1.234,1.181,-1.206,1.126
40.002,258.7,-749.1,177.9,1.234,1.181,-1.206,1.126
42.003,258.7,-749.1,177.9,1.234,1.181,-1.206,1.126
44.005,258.7,-749.1,177.9,1.234,1.181,-1.206,1.126
46.002,258.7,-749.1,177.9,1.234,1.181,-1.206,1.126
48.001000000000005,258.7,-749.1,177.9,1.234,1.181,-1.206,0.986
50.0,258.7,-749.1,177.9,1.234,1.181,-1.206,0.986
52.002,258.7,-749.1,177.9,1.234,1.181,-1.206,0.986
56.008,258.7,-749.1,177.9,1.234,1.181,-1.206,0.986
60.002,258.7,-749.1,177.9,1.234,1.181,-1.206,0.986
64.003,258.7,-749.1,177.9,1.234,1.181,-1.206,1.091
68.00200000000001,258.7,-749.1,177.9,1.234,1.181,-1.206,1.091
70.003,258.7,-749.1,177.9,1.234,1.181,-1.206,1.091
74.006,258.7,-749.1,177.9,1.234,1.181,-1.206,1.091
78.002,258.7,-749.1,177.9,1.234,1.181,-1.206,1.233
80.006,258.7,-749.1,177.9,1.234,1.181,-1.206,1.233
82.001,258.7,-749.1,177.9,1.234,1.181,-1.206,1.233
84.002,258.7,-749.1,177.9,1.234,1.181,-1.206,1.233
88.00800000000001,258.7,-749.1,177.9,1.234,1.181,-1.206,1.233
92.003,258.7,-749.1,177.9,1.234,1.181,-1.206,1.056
94.005,258.7,-749.1,177.9,1.234,1.181,-1.206,1.056
98.009,258.7,-749.1,177.9,1.234,1.181,-1.206,1.056
102.024,258.7,-749.1,177.9,1.234,1.181,-1.206,1.056
106.007,258.7,-749.1,177.9,1.234,1.181,-1.206,1.127
108.001,258.7,-749.1,177.9,1.234,1.181,-1.206,1.127
112.006,258.7,-749.1,177.9,1.234,1.181,-1.206,1.127
114.003,258.7,-749.1,177.9,1.234,1.181,-1.206,1.127
116.002,258.7,-749.1,177.9,1.234,1.181,-1.206,1.127
