Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,-141.1,-750.3,177.9,1.234,1.181,-1.206,1.197
4.001,-141.1,-750.3,177.7,1.234,1.181,-1.205,1.197
5.999,-141.1,-750.3,177.7,1.234,1.181,-1.205,1.197
8.001,-141.1,-750.3,177.7,1.234,1.181,-1.205,1.197
10.0,-141.1,-750.3,177.7,1.234,1.181,-1.205,1.197
12.001,-141.1,-750.3,177.7,1.234,1.181,-1.205,1.197
16.008000000000003,-141.1,-750.3,177.7,1.234,1.181,-1.205,1.127
18.001,-141.1,-750.3,177.7,1.234,1.181,-1.205,1.127
22.002000000000002,-141.1,-750.3,177.7,1.234,1.181,-1.205,1.127
24.001,-141.1,-750.3,177.7,1.234,1.181,-1.205,1.127
26.001,-141.1,-750.3,177.7,1.234,1.181,-1.205,1.127
28.001,-141.1,-750.3,177.7,1.234,1.181,-1.205,1.127
30.003,-141.1,-750.2,177.7,1.234,1.181,-1.205,0.95
34.001999999999995,-141.1,-750.2,177.7,1.234,1.181,-1.205,0.95
36.0,-141.1,-750.2,177.7,1.234,1.181,-1.205,0.95
38.001,-141.1,-750.2,177.7,1.234,1.181,-1.205,0.95
40.001000000000005,-141.1,-750.2,177.7,1.234,1.181,-1.205,0.95
44.001,-141.1,-750.2,177.7,1.234,1.181,-1.205,0.95
47.004999999999995,-141.1,-750.2,177.7,1.234,1.181,-1.205,1.162
51.001999999999995,-141.1,-750.2,177.7,1.234,1.181,-1.205,1.162
53.004000000000005,-141.1,-750.2,177.7,1.234,1.181,-1.205,1.162
55.004,-141.1,-750.2,177.7,1.234,1.181,-1.205,1.162
57.001999999999995,-141.1,-750.2,177.7,1.234,1.181,-1.205,1.162
61.003,-141.1,-750.2,177.7,1.234,1.181,-1.205,1.161
63.002,-141.1,-750.2,177.7,1.234,1.181,-1.205,1.161
67.003,-141.1,-750.2,177.7,1.234,1.181,-1.205,1.161
71.005,-141.1,-750.2,177.7,1.234,1.181,-1.205,1.161
73.00099999999999,-141.1,-750.2,177.7,1.234,1.181,-1.206,1.021
75.002,-141.1,-750.2,177.7,1.234,1.181,-1.206,1.021
77.003,-141.1,-750.2,177.7,1.234,1.181,-1.206,1.021
79.001,-141.1,-750.2,177.7,1.234,1.181,-1.206,1.021
83.003,-141.1,-750.2,177.7,1.234,1.181,-1.206,1.021
87.002,-141.1,-750.2,177.7,1.234,1.181,-1.206,1.162
91.003,-141.1,-750.2,177.7,1.234,1.181,-1.206,1.162
93.0,-141.1,-750.2,177.7,1.234,1.181,-1.206,1.162
97.00200000000001,-141.1,-750.2,177.7,1.234,1.181,-1.206,1.162
99.001,-141.1,-750.2,177.7,1.234,1.181,-1.206,1.092
101.00099999999999,-141.1,-750.2,177.7,1.234,1.181,-1.206,1.092
103.002,-141.1,-750.2,177.7,1.234,1.181,-1.206,1.092
105.00099999999999,-141.1,-750.2,177.7,1.234,1.181,-1.206,1.092
109.003,-141.1,-750.2,177.7,1.234,1.181,-1.206,1.092
113.00200000000001,-141.2,-750.2,177.7,1.234,1.181,-1.206,1.162
117.002,-141.2,-750.2,177.7,1.234,1.181,-1.206,1.162
121.004,-141.2,-750.2,177.7,1.234,1.181,-1.206,1.162
124.999,-141.2,-750.2,177.7,1.234,1.181,-1.206,1.021
127.001,-141.2,-750.2,177.7,1.234,1.181,-1.206,1.021
