Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,78.7,-749.4,177.6,1.234,1.181,-1.206,1.268
2.0010000000000003,78.7,-749.4,177.6,1.234,1.181,-1.206,1.268
4.001,78.7,-749.4,177.6,1.234,1.181,-1.206,1.268
6.001,78.7,-749.4,177.6,1.234,1.181,-1.206,1.268
8.0,78.7,-749.4,177.6,1.234,1.181,-1.206,1.268
9.998999999999999,78.7,-749.4,177.6,1.234,1.181,-1.206,1.162
11.998999999999999,78.7,-749.4,177.6,1.234,1.181,-1.206,1.162
16.001,78.7,-749.4,177.6,1.234,1.181,-1.206,1.162
18.002,78.7,-749.4,177.6,1.234,1.181,-1.206,1.162
20.0,78.7,-749.4,177.6,1.234,1.181,-1.206,1.162
22.0,78.7,-749.4,177.6,1.234,1.181,-1.206,1.268
23.999,78.7,-749.4,177.6,1.234,1.181,-1.206,1.268
25.999000000000002,78.7,-749.4,177.6,1.234,1.181,-1.206,1.268
28.0,78.7,-749.4,177.6,1.234,1.181,-1.206,1.268
30.001,78.7,-749.4,177.6,1.234,1.181,-1.206,1.268
32.006,78.7,-749.4,177.6,1.234,1.181,-1.206,1.268
34.006,78.7,-749.4,177.6,1.234,1.181,-1.206,1.233
36.006,78.7,-749.4,177.6,1.234,1.181,-1.206,1.233
40.006,78.7,-749.4,177.6,1.234,1.181,-1.206,1.233
44.001,78.7,-749.4,177.6,1.234,1.181,-1.206,1.233
45.998999999999995,78.7,-749.4,177.6,1.234,1.181,-1.206,1.233
49.999,78.7,-749.4,177.6,1.234,1.181,-1.206,1.268
51.998999999999995,78.7,-749.4,177.6,1.234,1.181,-1.206,1.268
53.998999999999995,78.7,-749.4,177.6,1.234,1.181,-1.206,1.268
55.998,78.7,-749.4,177.6,1.234,1.181,-1.206,1.268
58.0,78.7,-749.4,177.6,1.234,1.181,-1.206,1.268
59.998999999999995,78.7,-749.4,177.6,1.234,1.181,-1.206,1.268
63.999,78.7,-749.4,177.7,1.234,1.181,-1.206,1.197
68.0,78.7,-749.4,177.7,1.234,1.181,-1.206,1.197
71.998,78.7,-749.4,177.7,1.234,1.181,-1.206,1.197
73.99799999999999,78.7,-749.4,177.7,1.234,1.181,-1.206,1.197
77.998,78.7,-749.4,177.7,1.234,1.181,-1.206,1.197
79.999,78.7,-749.4,177.7,1.234,1.181,-1.206,1.197
81.99900000000001,78.7,-749.4,177.7,1.234,1.181,-1.206,1.197
83.99900000000001,78.7,-749.4,177.7,1.234,1.181,-1.206,1.197
85.99900000000001,78.7,-749.4,177.7,1.234,1.181,-1.206,1.197
88.0,78.7,-749.4,177.7,1.234,1.181,-1.206,1.198
89.999,78.7,-749.4,177.7,1.234,1.181,-1.206,1.198
91.999,78.7,-749.4,177.7,1.234,1.181,-1.206,1.198
94.0,78.7,-749.4,177.7,1.234,1.181,-1.206,1.198
96.0,78.7,-749.4,177.7,1.234,1.181,-1.206,1.198
98.0,78.7,-749.4,177.7,1.234,1.181,-1.206,1.198
100.0,78.7,-749.4,177.7,1.234,1.181,-1.206,1.198
102.00099999999999,78.7,-749.4,177.7,1.234,1.181,-1.206,1.162
104.003,78.7,-749.4,177.7,1.234,1.181,-1.206,1.162
106.0,78.7,-749.4,177.7,1.234,1.181,-1.206,1.162
107.999,78.7,-749.4,177.7,1.234,1.181,-1.206,1.162
111.997,78.7,-749.4,177.7,1.234,1.181,-1.206,1.162
115.99900000000001,78.7,-749.4,177.7,1.234,1.181,-1.206,1.198
118.00099999999999,78.7,-749.4,177.7,1.234,1.181,-1.206,1.198
119.999,78.7,-749.4,177.7,1.234,1.181,-1.206,1.198
121.999,78.7,-749.4,177.7,1.234,1.181,-1.206,1.198
123.99799999999999,78.7,-749.4,177.7,1.234,1.181,-1.206,1.198
125.998,78.7,-749.4,177.7,1.234,1.181,-1.206,1.198
127.998,78.7,-749.4,177.7,1.234,1.181,-1.206,1.303
129.999,78.7,-749.4,177.7,1.234,1.181,-1.206,1.303
133.999,78.7,-749.4,177.7,1.234,1.181,-1.206,1.303
138.001,78.7,-749.4,177.7,1.234,1.181,-1.206,1.303
141.999,78.7,-749.4,177.7,1.234,1.181,-1.206,1.268
143.999,78.7,-749.4,177.7,1.234,1.181,-1.206,1.268
145.998,78.7,-749.4,177.7,1.234,1.181,-1.206,1.268
148.0,78.7,-749.4,177.7,1.234,1.181,-1.206,1.268
149.998,78.7,-749.4,177.7,1.234,1.181,-1.206,1.268
152.006,78.7,-749.4,177.7,1.234,1.181,-1.206,1.303
154.006,78.7,-749.4,177.7,1.234,1.181,-1.206,1.303
158.006,78.7,-749.4,177.7,1.234,1.181,-1.206,1.303
162.006,78.7,-749.4,177.7,1.234,1.181,-1.206,1.303
164.006,78.7,-749.4,177.7,1.234,1.181,-1.206,1.303
166.00500000000002,78.7,-749.4,177.7,1.234,1.181,-1.206,1.303
168.006,78.7,-749.4,177.7,1.234,1.181,-1.206,1.303
