Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,-81.2,-750.1,177.9,1.234,1.181,-1.206,1.126
3.003,-81.2,-750.1,177.9,1.234,1.181,-1.206,1.056
5.005,-81.2,-750.1,177.9,1.234,1.181,-1.206,1.056
7.003,-81.2,-750.1,177.9,1.234,1.181,-1.206,1.056
9.004,-81.2,-750.1,177.9,1.234,1.181,-1.206,1.056
11.003,-81.2,-750.1,177.9,1.234,1.181,-1.206,1.056
13.004,-81.2,-750.1,177.9,1.234,1.181,-1.206,1.056
15.004,-81.2,-750.1,177.9,1.234,1.181,-1.206,0.986
17.003,-81.2,-750.1,177.9,1.234,1.181,-1.206,0.986
19.004,-81.2,-750.1,177.9,1.234,1.181,-1.206,0.986
21.003999999999998,-81.2,-750.1,177.9,1.234,1.181,-1.206,0.986
25.002,-81.2,-750.1,177.9,1.234,1.181,-1.206,0.986
29.003,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.126
31.003,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.126
33.001999999999995,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.126
35.004,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.126
37.004000000000005,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.126
39.003,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.126
41.003,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.161
43.001,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.161
47.0,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.161
51.001999999999995,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.161
53.004000000000005,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.162
55.004,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.162
57.005,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.162
59.003,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.162
61.002,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.162
63.002,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.162
65.003,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.162
67.003,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.126
71.005,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.126
75.004,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.126
79.003,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.126
81.003,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.127
83.006,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.127
85.005,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.127
87.004,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.127
89.004,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.127
93.003,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.127
97.00200000000001,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.197
101.005,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.197
105.003,-81.2,-750.0,177.9,1.234,1.181,-1.206,1.197
109.004,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.302
111.008,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.302
113.003,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.302
115.003,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.302
117.005,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.302
121.002,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.126
125.004,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.126
129.00300000000001,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.126
131.00500000000002,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.126
133.00400000000002,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.126
135.00300000000001,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.091
137.00300000000001,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.091
139.00199999999998,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.091
143.00099999999998,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.091
147.0,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.091
151.006,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.02
153.001,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.02
155.004,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.02
159.002,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.02
165.00500000000002,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.02
183.003,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.161
189.007,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.161
197.006,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.161
203.005,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.161
207.005,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.161
209.003,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.161
213.005,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.161
219.005,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.126
237.004,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.126
245.003,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.126
250.003,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.126
265.002,-81.2,-750.0,177.8,1.234,1.181,-1.206,1.126
271.003,-81.2,-750.0,177.8,1.234,1.181,-1.206,0.88
279.001,-81.2,-750.0,177.8,1.234,1.181,-1.206,0.88
286.00199999999995,-81.2,-750.0,177.8,1.234,1.181,-1.206,0.88
297.005,-81.2,-750.0,177.8,1.234,1.181,-1.206,0.88
302.005,-81.2,-750.0,177.8,1.234,1.181,-1.206,0.88
319.002,-81.2,-749.7,177.3,1.234,1.18,-1.206,1.337
324.005,-81.2,-749.7,177.3,1.234,1.18,-1.206,1.337
336.00600000000003,-81.2,-749.7,177.3,1.234,1.18,-1.206,1.337
362.00300000000004,-81.2,-749.7,177.3,1.234,1.18,-1.206,1.337
367.002,-81.2,-749.7,177.3,1.234,1.18,-1.206,1.337
370.00100000000003,-81.3,-750.1,177.6,1.233,1.18,-1.206,1.338
379.005,-81.3,-750.1,177.6,1.233,1.18,-1.206,1.338
389.004,-81.3,-750.1,177.6,1.233,1.18,-1.206,1.338
399.00600000000003,-81.3,-750.1,177.6,1.233,1.18,-1.206,1.338
406.00399999999996,-81.4,-750.8,178.5,1.232,1.179,-1.207,1.126
414.003,-81.4,-750.8,178.5,1.232,1.179,-1.207,1.126
420.00399999999996,-81.4,-750.8,178.5,1.232,1.179,-1.207,1.126
426.002,-81.4,-750.8,178.5,1.232,1.179,-1.207,1.126
430.0,-81.4,-750.8,178.5,1.232,1.179,-1.207,1.126
442.003,-81.4,-750.8,178.5,1.232,1.179,-1.207,1.126
444.002,-81.4,-750.8,178.5,1.232,1.179,-1.207,1.126
446.003,-81.3,-751.0,179.3,1.232,1.179,-1.207,1.161
450.003,-81.3,-751.0,179.3,1.232,1.179,-1.207,1.161
454.003,-81.3,-751.0,179.3,1.232,1.179,-1.207,1.161
456.004,-81.3,-751.0,179.3,1.232,1.179,-1.207,1.161
468.003,-81.3,-751.0,179.3,1.232,1.179,-1.207,1.161
478.003,-81.4,-750.9,179.4,1.232,1.179,-1.207,1.197
482.005,-81.4,-750.9,179.4,1.232,1.179,-1.207,1.197
485.00100000000003,-81.4,-750.9,179.4,1.232,1.179,-1.207,1.197
489.00100000000003,-81.4,-750.9,179.4,1.232,1.179,-1.207,1.197
491.004,-81.4,-750.9,179.4,1.232,1.179,-1.207,1.197
493.002,-81.4,-750.9,179.4,1.232,1.179,-1.207,1.197
497.004,-81.4,-750.9,179.4,1.232,1.179,-1.207,1.197
501.004,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.196
503.004,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.196
507.004,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.196
511.004,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.196
515.003,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.126
522.0,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.126
526.002,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.126
530.002,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.126
532.003,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.126
535.005,-81.4,-750.8,179.3,1.232,1.179,-1.207,1.091
537.006,-81.4,-750.8,179.3,1.232,1.179,-1.207,1.091
539.003,-81.4,-750.8,179.3,1.232,1.179,-1.207,1.091
543.001,-81.4,-750.8,179.3,1.232,1.179,-1.207,1.091
547.002,-81.4,-750.8,179.3,1.232,1.179,-1.207,1.091
549.004,-81.4,-750.8,179.3,1.232,1.179,-1.207,1.196
557.004,-81.4,-750.8,179.3,1.232,1.179,-1.207,1.196
577.005,-81.4,-750.8,179.3,1.232,1.179,-1.207,1.196
583.005,-81.4,-750.8,179.3,1.232,1.179,-1.207,1.196
589.0060000000001,-81.4,-750.8,179.3,1.232,1.179,-1.207,1.196
593.0029999999999,-81.4,-750.8,179.3,1.232,1.179,-1.207,1.196
597.004,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.267
603.0020000000001,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.267
605.004,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.267
607.004,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.267
609.0020000000001,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.267
613.005,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.267
617.004,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.267
621.0020000000001,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.267
627.0029999999999,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.267
631.002,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.09
635.005,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.09
641.005,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.09
645.003,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.09
653.002,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.126
661.005,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.126
674.001,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.126
688.002,-81.4,-750.8,179.4,1.232,1.179,-1.207,1.126
