Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,38.9,-827.6,177.8,1.234,1.181,-1.206,1.197
3.002,38.9,-827.6,177.8,1.234,1.181,-1.206,1.197
7.002000000000001,38.9,-827.6,177.8,1.234,1.181,-1.206,1.197
9.001,38.9,-827.6,177.8,1.234,1.181,-1.206,1.197
13.001000000000001,38.9,-827.6,177.8,1.234,1.181,-1.206,1.267
15.001000000000001,38.9,-827.6,177.8,1.234,1.181,-1.206,1.267
17.000999999999998,38.9,-827.6,177.8,1.234,1.181,-1.206,1.267
21.000999999999998,38.9,-827.6,177.8,1.234,1.181,-1.206,1.267
23.001,38.9,-827.6,177.8,1.234,1.181,-1.206,1.267
25.003,38.9,-827.6,177.8,1.234,1.181,-1.206,1.267
27.001,38.9,-827.6,177.8,1.234,1.181,-1.206,1.302
29.002,38.9,-827.6,177.8,1.234,1.181,-1.206,1.302
31.001,38.9,-827.6,177.8,1.234,1.181,-1.206,1.302
33.0,38.9,-827.6,177.8,1.234,1.181,-1.206,1.302
37.004000000000005,38.9,-827.6,177.8,1.234,1.181,-1.206,1.302
41.001999999999995,38.9,-827.6,177.8,1.234,1.181,-1.206,1.232
43.003,38.9,-827.6,177.8,1.234,1.181,-1.206,1.232
45.003,38.9,-827.6,177.8,1.234,1.181,-1.206,1.232
47.0,38.9,-827.6,177.8,1.234,1.181,-1.206,1.232
49.0,38.9,-827.6,177.8,1.234,1.181,-1.206,1.232
51.001,38.9,-827.6,177.8,1.234,1.181,-1.206,1.232
53.002,38.9,-827.6,177.8,1.234,1.181,-1.206,1.232
57.0,38.9,-827.6,177.8,1.234,1.181,-1.206,1.197
61.0,38.9,-827.6,177.8,1.234,1.181,-1.206,1.197
63.0,38.9,-827.6,177.8,1.234,1.181,-1.206,1.197
65.001,38.9,-827.6,177.8,1.234,1.181,-1.206,1.197
67.001,38.9,-827.6,177.8,1.234,1.181,-1.206,1.197
69.0,38.9,-827.6,177.8,1.234,1.181,-1.206,1.197
71.0,38.9,-827.6,177.8,1.234,1.181,-1.206,1.197
72.999,38.9,-827.6,177.8,1.234,1.181,-1.206,1.197
75.001,38.9,-827.6,177.8,1.234,1.181,-1.206,1.197
77.0,38.9,-827.6,177.8,1.234,1.181,-1.206,1.197
79.0,38.9,-827.6,177.8,1.234,1.181,-1.206,1.197
83.003,38.9,-827.6,177.8,1.234,1.181,-1.206,1.338
87.00099999999999,38.9,-827.6,177.8,1.234,1.181,-1.206,1.338
89.00099999999999,38.9,-827.6,177.8,1.234,1.181,-1.206,1.338
91.001,38.9,-827.6,177.8,1.234,1.181,-1.206,1.338
93.003,38.9,-827.6,177.8,1.234,1.181,-1.206,1.338
95.0,38.9,-827.6,177.8,1.234,1.181,-1.206,1.338
96.999,38.9,-827.6,177.8,1.234,1.181,-1.206,1.337
99.0,38.9,-827.6,177.8,1.234,1.181,-1.206,1.337
103.00099999999999,38.9,-827.6,177.8,1.234,1.181,-1.206,1.337
