Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,-141.0,-776.3,177.6,1.234,1.181,-1.205,1.162
3.993,-141.0,-776.3,177.6,1.234,1.181,-1.205,1.162
7.993,-141.0,-776.3,177.6,1.234,1.181,-1.205,1.162
11.995000000000001,-141.0,-776.3,177.6,1.234,1.181,-1.205,1.091
13.997,-141.0,-776.3,177.6,1.234,1.181,-1.205,1.091
15.995,-141.0,-776.3,177.6,1.234,1.181,-1.205,1.091
17.995,-141.0,-776.3,177.6,1.234,1.181,-1.205,1.091
19.993000000000002,-141.0,-776.3,177.6,1.234,1.181,-1.205,1.091
21.994,-141.0,-776.3,177.6,1.234,1.181,-1.205,1.091
23.994,-141.0,-776.3,177.6,1.234,1.181,-1.205,1.091
27.994,-141.0,-776.2,177.6,1.234,1.181,-1.205,1.092
31.994000000000003,-141.0,-776.2,177.6,1.234,1.181,-1.205,1.092
35.992999999999995,-141.0,-776.2,177.6,1.234,1.181,-1.205,1.092
37.992,-141.0,-776.2,177.6,1.234,1.181,-1.205,1.092
39.992,-141.0,-776.2,177.6,1.234,1.181,-1.205,1.092
41.992000000000004,-141.0,-776.2,177.6,1.234,1.181,-1.205,1.126
43.995,-141.0,-776.2,177.6,1.234,1.181,-1.205,1.126
45.995000000000005,-141.0,-776.2,177.6,1.234,1.181,-1.205,1.126
47.997,-141.0,-776.2,177.6,1.234,1.181,-1.205,1.126
49.993,-141.0,-776.2,177.6,1.234,1.181,-1.205,1.126
51.995,-141.0,-776.2,177.6,1.234,1.181,-1.205,1.126
53.994,-141.0,-776.2,177.6,1.234,1.181,-1.205,1.091
55.993,-141.0,-776.2,177.6,1.234,1.181,-1.205,1.091
59.992999999999995,-141.0,-776.2,177.6,1.234,1.181,-1.205,1.091
61.994,-141.0,-776.2,177.6,1.234,1.181,-1.205,1.091
65.995,-141.0,-776.2,177.6,1.234,1.181,-1.205,1.091
68.995,-141.0,-776.2,177.7,1.234,1.181,-1.205,1.127
70.995,-141.0,-776.2,177.7,1.234,1.181,-1.205,1.127
72.995,-141.0,-776.2,177.7,1.234,1.181,-1.205,1.127
76.99499999999999,-141.0,-776.2,177.7,1.234,1.181,-1.205,1.127
80.993,-141.1,-776.2,177.6,1.234,1.181,-1.205,1.127
84.992,-141.1,-776.2,177.6,1.234,1.181,-1.205,1.127
86.993,-141.1,-776.2,177.6,1.234,1.181,-1.205,1.127
88.992,-141.1,-776.2,177.6,1.234,1.181,-1.205,1.127
90.994,-141.1,-776.2,177.6,1.234,1.181,-1.205,1.127
92.99499999999999,-141.1,-776.2,177.6,1.234,1.181,-1.205,1.127
96.994,-141.1,-776.2,177.6,1.234,1.181,-1.205,1.127
98.996,-141.1,-776.2,177.6,1.234,1.181,-1.205,1.127
100.995,-141.1,-776.2,177.6,1.234,1.181,-1.205,1.127
102.995,-141.1,-776.2,177.6,1.234,1.181,-1.205,1.127
106.995,-141.1,-776.2,177.6,1.234,1.181,-1.205,1.127
