Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,-140.9,-828.3,177.8,1.234,1.181,-1.205,1.196
3.999,-140.9,-828.3,177.8,1.234,1.181,-1.205,1.196
5.9959999999999996,-140.9,-828.3,177.8,1.234,1.181,-1.205,1.196
7.9959999999999996,-140.9,-828.3,177.8,1.234,1.181,-1.205,1.196
9.996,-140.9,-828.3,177.8,1.234,1.181,-1.205,1.196
11.998999999999999,-140.9,-828.3,177.8,1.234,1.181,-1.205,1.196
14.001,-140.9,-828.3,177.8,1.234,1.181,-1.205,1.196
18.001,-140.9,-828.3,177.7,1.234,1.181,-1.205,1.268
20.0,-140.9,-828.3,177.7,1.234,1.181,-1.205,1.268
24.002,-140.9,-828.3,177.7,1.234,1.181,-1.205,1.268
29.0,-140.9,-828.3,177.7,1.234,1.181,-1.205,1.161
32.998,-140.9,-828.3,177.7,1.234,1.181,-1.205,1.161
34.997,-140.9,-828.3,177.7,1.234,1.181,-1.205,1.161
36.995,-140.9,-828.3,177.7,1.234,1.181,-1.205,1.161
38.996,-140.9,-828.3,177.7,1.234,1.181,-1.205,1.161
40.995,-140.9,-828.3,177.7,1.234,1.181,-1.205,1.197
43.001,-140.9,-828.3,177.7,1.234,1.181,-1.205,1.197
46.0,-140.9,-828.3,177.7,1.234,1.181,-1.205,1.197
48.997,-140.9,-828.3,177.7,1.234,1.181,-1.205,1.197
50.998000000000005,-140.9,-828.3,177.7,1.234,1.181,-1.205,1.197
54.998,-140.9,-828.3,177.7,1.234,1.181,-1.205,1.197
56.997,-140.9,-828.3,177.7,1.234,1.181,-1.206,1.126
58.997,-140.9,-828.3,177.7,1.234,1.181,-1.206,1.126
62.001,-140.9,-828.3,177.7,1.234,1.181,-1.206,1.126
65.997,-140.9,-828.3,177.7,1.234,1.181,-1.206,1.126
67.995,-140.9,-828.3,177.7,1.234,1.181,-1.206,1.126
71.997,-140.9,-828.3,177.8,1.234,1.18,-1.206,1.056
81.00200000000001,-140.9,-828.3,177.8,1.234,1.18,-1.206,1.056
83.0,-140.9,-828.3,177.8,1.234,1.18,-1.206,1.056
85.0,-140.9,-828.3,177.8,1.234,1.18,-1.206,1.056
86.998,-140.9,-828.3,177.8,1.234,1.18,-1.206,1.056
88.997,-140.9,-828.3,177.8,1.234,1.18,-1.206,1.056
90.99799999999999,-140.9,-828.3,177.8,1.234,1.18,-1.206,1.056
95.0,-140.9,-828.3,177.8,1.234,1.18,-1.206,1.056
104.0,-140.9,-828.3,177.8,1.234,1.18,-1.206,1.056
107.99799999999999,-140.9,-828.3,177.8,1.234,1.18,-1.206,1.056
109.999,-140.9,-828.3,177.8,1.234,1.18,-1.206,1.056
111.997,-140.9,-828.3,177.8,1.234,1.18,-1.206,1.056
115.996,-140.9,-828.3,177.8,1.234,1.181,-1.206,1.126
119.99799999999999,-140.9,-828.3,177.8,1.234,1.181,-1.206,1.126
123.99799999999999,-140.9,-828.3,177.8,1.234,1.181,-1.206,1.126
127.998,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.126
129.996,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.126
133.996,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.126
138.99800000000002,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.126
140.99800000000002,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.126
143.0,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.126
146.99699999999999,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.197
151.0,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.197
154.995,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.197
156.99699999999999,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.091
158.99699999999999,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.091
162.999,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.091
167.0,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.091
170.99800000000002,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.232
174.996,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.232
178.999,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.232
186.994,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.232
196.99800000000002,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.232
200.997,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.091
204.995,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.091
206.994,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.091
208.994,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.091
210.99499999999998,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.197
212.999,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.197
214.995,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.197
216.994,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.197
218.994,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.197
222.994,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.162
226.996,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.162
228.996,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.162
230.994,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.162
232.994,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.162
234.995,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.162
236.995,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.091
238.994,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.091
242.99499999999998,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.091
246.99599999999998,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.091
250.994,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.126
252.994,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.126
254.994,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.126
256.994,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.126
258.996,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.126
262.995,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.197
264.994,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.197
282.997,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.197
284.99600000000004,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.197
286.995,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.197
288.997,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.267
290.995,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.267
292.995,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.267
296.996,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.267
312.993,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.267
316.996,-140.9,-828.2,177.8,1.234,1.181,-1.206,1.267
318.994,-140.9,-828.2,177.8,1.234,1.181,-1.205,0.739
320.99499999999995,-140.9,-828.2,177.8,1.234,1.181,-1.205,0.739
322.99699999999996,-140.9,-828.2,177.8,1.234,1.181,-1.205,0.739
326.995,-140.9,-828.2,177.8,1.234,1.181,-1.205,0.739
330.994,-140.9,-828.2,177.8,1.234,1.181,-1.205,0.739
332.99600000000004,-141.0,-828.1,177.3,1.234,1.181,-1.205,1.268
334.995,-141.0,-828.1,177.3,1.234,1.181,-1.205,1.268
336.995,-141.0,-828.1,177.3,1.234,1.181,-1.205,1.268
338.994,-141.0,-828.1,177.3,1.234,1.181,-1.205,1.268
340.994,-141.0,-828.1,177.3,1.234,1.181,-1.205,1.268
342.994,-141.0,-828.1,177.3,1.234,1.181,-1.205,1.268
346.994,-141.0,-828.0,177.1,1.234,1.18,-1.206,1.479
348.995,-141.0,-828.0,177.1,1.234,1.18,-1.206,1.479
