Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,-61.1,-776.1,177.9,1.234,1.18,-1.206,1.197
4.0,-61.1,-776.1,177.9,1.234,1.18,-1.206,1.197
6.002000000000001,-61.1,-776.1,177.9,1.234,1.18,-1.206,1.197
9.998,-61.1,-776.1,177.9,1.234,1.18,-1.206,1.197
14.001,-61.1,-776.1,177.9,1.234,1.181,-1.206,1.373
15.998999999999999,-61.1,-776.1,177.9,1.234,1.181,-1.206,1.373
18.002,-61.1,-776.1,177.9,1.234,1.181,-1.206,1.373
20.004,-61.1,-776.1,177.9,1.234,1.181,-1.206,1.373
22.001,-61.1,-776.1,177.9,1.234,1.181,-1.206,1.373
24.002,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.091
28.001,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.091
33.001000000000005,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.091
37.0,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
41.001000000000005,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
43.001,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
47.001,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
51.003,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.091
57.998,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.091
67.0,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.232
75.0,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
84.0,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
86.99900000000001,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
89.999,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
92.0,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
98.003,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
102.999,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.091
111.0,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.232
121.0,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.232
126.003,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
141.003,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
173.00099999999998,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.091
193.001,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
196.001,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
203.0,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
222.001,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
228.002,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
235.999,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
241.0,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
247.0,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
251.0,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
254.99699999999999,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.196
258.998,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.196
262.99699999999996,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.196
267.003,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.196
270.997,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
272.997,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
274.997,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
276.997,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
280.997,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
285.0,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.196
289.0,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.196
291.0,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.196
293.0,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.196
299.00100000000003,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.196
301.00100000000003,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
302.997,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
304.997,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
308.997,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
312.999,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.161
314.998,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.021
328.99699999999996,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.021
332.998,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.021
334.997,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.021
338.997,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.055
340.997,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.055
342.999,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.055
344.999,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.055
346.998,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.055
348.998,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.055
350.998,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
352.997,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
356.998,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
361.002,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
362.999,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
364.998,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
368.999,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
373.0,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
375.0,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
377.0,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.162
378.99899999999997,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.162
381.001,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.162
384.99899999999997,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.162
387.002,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.162
389.001,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.162
390.99899999999997,-61.1,-776.0,177.9,1.234,1.181,-1.206,1.126
