Time (ms),Robot_I (A)
1.0019999999999527,1.1201497916790566
3.0019999999999527,1.1269980409785316
5.001999999999953,1.1384187280120253
7.001999999999953,1.1526973416778326
9.001999999999953,1.1681193708742488
11.001999999999953,1.182970304499572
13.001999999999953,1.2000994984671856
15.001999999999953,1.2058075972718327
17.001999999999953,1.2000946009135138
19.001999999999956,1.1829605093922286
21.001999999999956,1.169253807556462
23.001999999999956,1.1547320711637905
25.001999999999956,1.1410270018459143
27.001999999999956,1.1297703012345366
29.001999999999956,1.1225936709613578
31.001999999999956,1.12112881265808
33.00199999999995,1.1270000000000029
35.00199999999995,1.1284681644274277
37.00199999999995,1.129569287747996
39.00199999999995,1.1274085575342792
41.00199999999995,1.1227999690054205
43.00199999999995,1.1165593729772714
45.00199999999995,1.1095026202656824
47.00199999999995,1.1024455616865043
49.00199999999995,1.0940040064159668
51.00199999999995,1.0855349978776627
53.00199999999995,1.0849610455527716
55.00199999999995,1.0962172365375
57.00199999999995,1.1139606757863796
59.00199999999995,1.1339088092293028
61.00199999999995,1.1550805971611608
63.00199999999995,1.175029221216615
65.00199999999995,1.1942485952778852
67.00199999999995,1.206605527199785
69.00199999999995,1.2038710545404587
71.00199999999995,1.190790542850876
73.00199999999995,1.1761039445312342
75.00199999999995,1.1619891138346945
77.00199999999995,1.147875506302796
79.00199999999995,1.1353948235672404
81.00199999999995,1.12617876725973
83.00199999999995,1.1218590390119654
85.00199999999995,1.1240673404556492
87.00199999999995,1.1270000000000029
89.00199999999995,1.1270000000000029
91.00199999999997,1.1270000000000029
93.00199999999997,1.1270000000000029
95.00199999999997,1.1270000000000029
97.00199999999997,1.1270000000000029
99.00199999999997,1.1270000000000029
101.00199999999997,1.126265366949212
103.00199999999997,1.1249797591103272
105.00199999999997,1.1255117966908892
107.00199999999997,1.1288989039974562
109.00199999999997,1.1343252302141775
111.00199999999997,1.1409749245252023
113.00199999999997,1.1480321361146804
115.00199999999997,1.1590998253555709
117.00199999999997,1.167812193879577
119.00199999999997,1.1646979887729447
121.00199999999997,1.1513889116673757
123.00199999999997,1.1313736532951828
125.00199999999997,1.1094673251748288
127.00199999999997,1.0838746329893922
129.00199999999995,1.0618741739204882
131.00199999999995,1.0545578106508902
133.00199999999995,1.0619255431805976
135.00199999999995,1.0839773715096106
137.00199999999995,1.1095435229106576
139.00199999999995,1.1307124064746463
141.00199999999995,1.147935618687966
143.00199999999995,1.1591508125117351
145.00199999999995,1.1666981536880163
147.00199999999995,1.1702421093855206
149.00199999999995,1.1768609800916376
151.00199999999995,1.1911038325818455
153.00199999999995,1.2067406004465555
155.00199999999995,1.2196846142109452
157.00199999999995,1.2272075920760002
159.00199999999995,1.2284936832258704
161.00199999999995,1.2227270368447043
163.00199999999995,1.21286635241242
165.00199999999995,1.2045363606650816
167.00199999999995,1.198954735092454
169.00199999999995,1.1969606372769657
171.00199999999995,1.1990176868074247
173.00199999999995,1.199263106461424
175.00199999999995,1.1931515809694253
177.00199999999995,1.1821459602366682
179.00199999999995,1.1686578220213932
181.00199999999995,1.1543002618946967
183.00199999999995,1.140780602700401
185.00199999999995,1.1298367127368745
187.00199999999995,1.1231002936358188
