Time (ms),Robot_I (A)
0.9949999999998907,1.1970000000000005
2.994999999999891,1.1970000000000005
4.994999999999891,1.1970000000000005
6.994999999999891,1.1970000000000007
8.99499999999989,1.197000000000001
10.99499999999989,1.1970000000000032
12.99499999999989,1.1970000000000032
14.99499999999989,1.1970000000000032
16.99499999999989,1.1970000000000032
18.99499999999989,1.2058773146853174
20.99499999999989,1.2036757762237795
22.99499999999989,1.1928212773892812
24.99499999999989,1.175784680652685
26.99499999999989,1.155036848484853
28.99499999999989,1.133048643356648
30.99499999999989,1.112290927738932
32.99499999999989,1.089291409805591
34.99499999999989,1.079878161534621
36.99499999999989,1.084904666440675
38.99499999999989,1.1051867753396047
40.99499999999989,1.119100460259383
42.99499999999989,1.1338279962582831
44.99499999999989,1.1477321618910843
46.99499999999989,1.156228228896221
48.99499999999989,1.16424570165292
50.99499999999989,1.1693322875813263
52.99499999999989,1.169017124210578
54.99499999999989,1.1758523224316149
56.99499999999989,1.1831123743690055
58.99499999999989,1.189966541545834
60.99499999999989,1.2044718513924408
62.99499999999989,1.2058707036879588
64.99499999999989,1.1957619260582009
66.99499999999989,1.1758005301581789
68.99499999999989,1.15504720017614
70.99499999999989,1.1330596112200353
72.99499999999989,1.112301279430219
74.99499999999989,1.095243067277554
76.99499999999989,1.084355837232902
78.99499999999989,1.0821104517671265
80.99499999999989,1.090977773351089
82.99499999999989,1.0910000000000029
84.99499999999989,1.0910000000000029
86.99499999999989,1.0910000000000029
88.99499999999989,1.0910000000000029
90.99499999999988,1.0910000000000029
92.99499999999988,1.0910000000000029
94.99499999999988,1.0910000000000029
96.99499999999988,1.0910000000000029
98.99499999999988,1.0910000000000029
100.99499999999988,1.0910000000000029
102.99499999999988,1.0894936632974652
104.99499999999988,1.0883601354906058
106.99499999999988,1.090574211342272
108.99499999999988,1.0953081816958374
110.99499999999988,1.101722885712141
112.99499999999988,1.1089791625520218
114.99499999999988,1.1162378513763194
116.99499999999988,1.1226597913458725
118.99499999999988,1.1274058216215206
120.99499999999988,1.1296367813641024
122.99499999999988,1.1285135097344576
124.99499999999988,1.1270045303359506
126.99499999999988,1.1270000000000029
128.9949999999999,1.1240276834943033
130.9949999999999,1.121790996700227
132.9949999999999,1.126162809933255
134.9949999999999,1.13550317591053
136.9949999999999,1.1481570829770402
138.9949999999999,1.162469519477774
140.9949999999999,1.176785473757719
142.9949999999999,1.1894499341618645
144.9949999999999,1.1988078890351983
146.9949999999999,1.203204326722709
148.9949999999999,1.2009842355693852
150.9949999999999,1.1980059595318442
152.9949999999999,1.198000000000003
154.9949999999999,1.198000000000003
156.9949999999999,1.2039520749655983
158.9949999999999,1.202470023216646
160.9949999999999,1.1951937731772513
162.9949999999999,1.1837783365024257
164.9949999999999,1.1698787248471805
166.9949999999999,1.1551499498665274
168.9949999999999,1.1412470232154786
170.9949999999999,1.123962584803733
172.9949999999999,1.118130228584442
174.9949999999999,1.1238029764065272
176.9949999999999,1.1410041382932987
178.9949999999999,1.1547115014383669
180.9949999999999,1.1692320134426208
182.9949999999999,1.176990825843566
184.9949999999999,1.1897328149769866
186.9949999999999,1.2041938358969204
188.9949999999999,1.2170871753166543
190.9949999999999,1.2251261199494747
192.9949999999999,1.2398427295315428
194.9949999999999,1.2537460674523633
196.9949999999999,1.2637045133035172
198.9949999999999,1.2698882407604364
200.9949999999999,1.2735430229116578
202.9949999999999,1.2722017149840776
204.9949999999999,1.2784314922266884
206.9949999999999,1.285487478303706
208.9949999999999,1.292544894264477
210.9949999999999,1.2987878892931506
212.9949999999999,1.303400612573876
214.9949999999999,1.305567213290802
216.9949999999999,1.3044718406280782
218.9949999999999,1.3030014707375783
220.9949999999999,1.3030000000000037
222.9949999999999,1.3030000000000037
224.9949999999999,1.3177470547470589
226.9949999999999,1.3140824670824705
228.9949999999999,1.296052745052748
230.9949999999999,1.267760452760455
232.9949999999999,1.233308154308156
234.9949999999999,1.1967984137984156
236.9949999999999,1.1712066735799882
238.9949999999999,1.1406937483504225
240.9949999999999,1.1117768806539452
242.9949999999999,1.0910294970639836
244.9949999999999,1.085025024153964
246.9949999999999,1.0630596112200348
248.9949999999999,1.0423012794302189
250.9949999999999,1.0236041379203238
252.9949999999999,1.0114860702878228
254.9949999999999,1.0100133932577378
256.9949999999999,1.0227967096864372
258.9949999999999,1.030562244105984
260.9949999999999,1.0423611774507098
262.9949999999999,1.0579883351490698
264.9949999999999,1.0767606021119505
266.9949999999999,1.0975391493815836
268.9949999999999,1.1203642620639582
270.9949999999999,1.1411478905432273
272.9949999999999,1.1599303199253792
274.9949999999999,1.175572311110164
276.9949999999999,1.18738869829606
278.9949999999999,1.199588695779075
280.9949999999999,1.2068546758182397
282.9949999999999,1.2011179103763827
284.9949999999999,1.1859532580183147
286.9949999999999,1.1654249847566494
288.9949999999999,1.144053070472655
290.9949999999999,1.122680727198214
292.9949999999999,1.1037730754094428
294.9949999999999,1.0898009775772048
296.9949999999999,1.083235296172362
298.9949999999999,1.0865468936657774
300.9949999999999,1.090986670671988
302.9949999999999,1.0910000000000029
304.9949999999999,1.0910000000000029
306.9949999999999,1.0910000000000029
308.9949999999999,1.0939275150955596
310.9949999999999,1.09613343370808
312.9949999999999,1.0918297237479566
314.9949999999999,1.082625808550043
316.9949999999999,1.0701533897460416
318.9949999999999,1.0560441689676536
320.9949999999999,1.0389133957671917
322.9949999999999,1.027175262013393
324.9949999999999,1.0216337516011502
326.9949999999999,1.0230814053230048
328.9949999999999,1.0323107639714977
330.9949999999999,1.0427142607365112
332.9949999999999,1.0497726539195094
334.9949999999999,1.0526320925927244
336.9949999999999,1.0570563027357285
338.9949999999999,1.0614014090571458
340.9949999999999,1.0640123999019655
342.9949999999999,1.0708591841491866
344.9949999999999,1.0781196445221468
346.9949999999999,1.0967760202268613
348.9949999999999,1.099486123148416
350.9949999999999,1.088646117728429
352.9949999999999,1.066726866437762
354.9949999999999,1.036199231747278
356.9949999999999,1.0069471821884453
358.9949999999999,0.9793346862927323
360.9949999999999,0.9537172429004512
362.9949999999999,0.9399566311302388
364.9949999999999,0.9405496335013216
366.9949999999999,0.9579671124845616
368.9949999999999,0.9648455376709764
370.9949999999999,0.9721051857535672
372.9949999999999,0.9789597567851956
374.9949999999999,0.987527527291934
376.9949999999999,0.9933264550780978
378.9949999999999,0.9897550390294422
380.9949999999999,0.9776179991635804
382.9949999999999,0.9651295086722408
384.9949999999999,0.9510175320265312
386.9949999999999,0.9369035167730856
388.9949999999999,0.9244191645436058
390.9949999999999,0.9151961769697934
392.9949999999999,0.91086625568335
394.9949999999999,0.913061102315977
396.9949999999999,0.9159955966072928
398.9949999999999,0.9160000000000024
400.9949999999999,0.913067340455649
402.9949999999999,0.910864910202244
404.9949999999999,0.9151772994621592
406.9949999999999,0.9243876476680092
408.9949999999999,0.9368642531880929
410.9949999999999,0.9524402745305685
412.9949999999999,0.9676566062175804
414.9949999999999,0.9779879277363084
416.9949999999999,0.9826091079678716
418.9949999999999,0.9807042960964184
420.9949999999999,0.9714576413060982
422.9949999999999,0.960000811470737
424.9949999999999,0.9526487740446592
426.9949999999999,0.950191530562778
428.9949999999999,0.9526287808021164
430.9949999999999,0.9599605247626746
432.9949999999999,0.9684839215353616
434.9949999999999,0.9755448044535108
436.9949999999999,0.983254289025457
438.9949999999999,0.9889690299306044
440.9949999999999,0.9889770385657424
442.9949999999999,0.9832746018813956
444.9949999999999,0.9755664131332822
446.9949999999999,0.9685079667352768
448.9949999999999,0.9629597867046996
450.9949999999999,0.9578492942958003
452.9949999999999,0.9510193133514028
454.9949999999999,0.9441172267916168
456.9949999999999,0.938798046271454
458.9949999999999,0.9330093035456484
460.9949999999999,0.9257522407662296
462.9949999999999,0.9193316124435034
464.9949999999999,0.9145880483153236
466.9949999999999,0.9123607092208516
468.9949999999999,0.913488755999248
470.9949999999999,0.9149969820389424
472.9949999999999,0.9150000000000024
474.9949999999999,0.9150000000000024
476.9949999999999,0.916465591465594
478.9949999999999,0.9175691950691977
480.9949999999999,0.9154118862452224
482.9949999999999,0.9108057999724696
484.9949999999999,0.90456678706679
486.9949999999999,0.8975106983440346
488.9949999999999,0.8904533846200542
490.9949999999999,0.8753377962711495
492.9949999999999,0.872921605646604
494.9949999999999,0.8816059290207253
496.9949999999999,0.899735754738502
498.9949999999999,0.9219513816068994
500.9949999999999,0.9439404436468852
502.9949999999999,0.9632331794179624
504.9949999999999,0.9791885144558944
506.9949999999999,0.9922321219702468
508.9949999999999,0.999082859641608
510.9949999999999,0.9964540141832648
512.9949999999999,1.0034875928640332
514.9949999999999,1.0105448044535108
516.9949999999999,1.019721716614415
518.9949999999999,1.0265407048691215
520.9949999999999,1.0243859459351397
522.9949999999999,1.0140732906283212
524.9949999999999,1.0001232830202345
526.9949999999999,0.9860072683406044
528.9949999999999,0.9718926408926436
530.9949999999999,0.9594088984089012
532.9949999999999,0.9501877425210784
534.9949999999999,0.9458608748608772
536.9949999999999,0.9480599970599994
538.9949999999999,0.9510000000000024
540.9949999999999,0.9510000000000024
542.9949999999999,0.9510000000000024
544.9949999999999,0.9510000000000024
546.9949999999999,0.9510000000000024
548.9949999999999,0.9510000000000024
550.9949999999999,0.9510000000000024
552.9949999999999,0.9510000000000024
