Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
1.9989999999997963,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9160000000000006
3.9989999999997963,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9160000000000004
5.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9160000000000003
7.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9160000000000003
9.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9160000000000003
11.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9160000000000025
13.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9160000000000025
15.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9160000000000025
17.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9160000000000025
19.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9159941258741284
21.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.913064405594408
23.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9138043822843845
25.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9173982051282074
27.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9230300233100255
29.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.929883986013988
31.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9371442424242445
33.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9411417948717979
35.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9474803729603749
37.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9545515850815862
39.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9607470396270403
41.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9644731934731936
43.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9715268065268067
45.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9781841491841495
47.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9836421937639142
49.998999999999796,239.0,-776.1,181.2,1.231,1.174,-1.206,0.9871215080845188
