Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.2010268391608394
2.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.193729538461539
4.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.1919250279720286
6.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.1944396468531473
8.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.2000997342657345
10.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.2077316293706322
12.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.2149891118881146
14.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.2222463849824285
16.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.2257312623295253
18.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.228274586335354
20.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.234827881356587
22.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.2429202849223624
24.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.253893389107272
26.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.2680126214562844
28.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.2895052065703863
30.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.30751307118784
32.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.3058497397818405
34.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.2869860748232496
36.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.2533966499763436
38.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.2149736541985456
40.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.179487125598044
42.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.1451757819400359
44.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.1227431546930529
46.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.1154759571438082
48.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.1266422452410185
50.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.1408767249417278
52.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.1481373892773923
54.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.1549893123543153
56.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.1606166433566463
58.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.1642035314685346
60.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.164934125874129
62.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.162000000000003
64.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.162000000000003
66.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.162000000000003
68.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.162000000000003
70.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.162000000000003
72.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.162000000000003
74.0,239.3,-827.9,178.9,1.232,1.179,-1.206,1.162000000000003
