Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,259.1,-801.5,177.1,1.233,1.18,-1.206,1.4238833962837967
2.0,259.1,-801.5,177.1,1.233,1.18,-1.206,1.3950993475407376
4.0,259.1,-801.5,177.1,1.233,1.18,-1.206,1.3879820942200352
6.0,259.1,-801.5,177.1,1.233,1.18,-1.206,1.3979019056424709
8.0,259.1,-801.5,177.1,1.233,1.18,-1.206,1.4202290511288265
10.0,259.1,-801.5,177.1,1.233,1.18,-1.206,1.4503337999998873
12.0,259.0001249687578,-801.6498125468632,177.14993751562108,1.233,1.180499375156211,-1.206,1.4789607446623232
14.0,258.9001499625094,-801.799775056236,177.1999250187453,1.233,1.180999250187453,-1.206,1.5075922394692742
16.0,258.9,-801.8,177.2,1.233,1.181,-1.206,1.532918261110717
18.0,258.9,-801.8,177.2,1.233,1.181,-1.206,1.5516287862766285
20.0,258.9,-801.8,177.2,1.233,1.181,-1.206,1.5604137916569851
22.0,258.9,-801.8,177.2,1.233,1.181,-1.206,1.5559632539417638
24.0,258.9,-801.8,177.2,1.233,1.181,-1.206,1.5500089348292343
26.0,258.9,-801.8,177.2,1.233,1.181,-1.206,1.5500000000000043
28.0,258.9,-801.8,177.2,1.233,1.181,-1.206,1.5618055654063692
30.0,258.9,-801.8,177.2,1.233,1.181,-1.206,1.5706774744116785
32.0,258.9,-801.8,177.2,1.233,1.181,-1.206,1.5533280948379669
34.0,258.9,-801.8,177.2,1.233,1.181,-1.206,1.516241193230955
36.0,258.9,-801.8,177.2,1.233,1.181,-1.206,1.4659901961640696
38.0,258.94988758431174,-801.8997751686235,177.54921309018235,1.233,1.1800022483137647,-1.206,1.4091485302107372
40.0,258.9998501124157,-801.9997002248314,177.89895078690984,1.233,1.1790029977516863,-1.206,1.3522896219443843
42.0,259.0,-802.0,177.9,1.233,1.179,-1.206,1.3019868979384375
44.0,259.0,-802.0,177.9,1.233,1.179,-1.206,1.2648137847663237
46.0,259.0,-802.0,177.9,1.233,1.179,-1.206,1.247343709001469
48.0,259.0,-802.0,177.9,1.233,1.179,-1.206,1.2590812889640843
50.0,259.0,-802.0,177.9,1.233,1.179,-1.206,1.2730985190485142
52.0,259.0,-802.0,177.9,1.233,1.179,-1.206,1.2688248614620465
54.0,259.0,-802.0,177.9,1.233,1.179,-1.206,1.259616959585479
56.0,259.0,-802.0,177.9,1.233,1.179,-1.206,1.2471419849515837
58.0,259.0,-802.0,178.19940029985008,1.2325009995002498,1.179,-1.206,1.2330316391920624
60.0,259.0,-802.0,178.4992503748126,1.2320012493753123,1.179,-1.206,1.218917623938617
62.0,259.0,-802.0,178.5,1.232,1.179,-1.206,1.206515347116655
64.0,259.0,-802.0,178.5,1.232,1.179,-1.206,1.1972683809872486
66.0,259.0,-802.0,178.5,1.232,1.179,-1.206,1.1928312069023796
68.0,259.0,-802.0,178.5,1.232,1.179,-1.206,1.1948588365170596
70.0,259.0,-802.0,178.5,1.232,1.179,-1.206,1.1975968801263739
