Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,238.7,-774.9,177.3,1.234,1.182,-1.206,1.233
3.9969999999999573,238.7,-774.9,177.3,1.234,1.182,-1.206,1.233
7.995999999999981,238.7,-774.9,177.3,1.234,1.182,-1.206,1.233
9.99499999999989,238.7,-774.9,177.3,1.234,1.182,-1.206,1.233
13.99499999999989,238.6,-775.4,177.1,1.233,1.18,-1.206,1.268
15.996999999999957,238.6,-775.4,177.1,1.233,1.18,-1.206,1.268
17.99499999999989,238.6,-775.4,177.1,1.233,1.18,-1.206,1.268
19.99599999999998,238.6,-775.4,177.1,1.233,1.18,-1.206,1.268
21.99599999999998,238.6,-775.4,177.1,1.233,1.18,-1.206,1.268
23.99499999999989,238.6,-775.4,177.1,1.233,1.18,-1.206,1.268
25.99599999999998,238.7,-775.2,176.8,1.234,1.181,-1.206,1.585
27.99599999999998,238.7,-775.2,176.8,1.234,1.181,-1.206,1.585
29.996999999999957,238.7,-775.2,176.8,1.234,1.181,-1.206,1.585
32.00999999999999,238.7,-775.2,176.8,1.234,1.181,-1.206,1.585
34.0,238.7,-775.2,176.8,1.234,1.181,-1.206,1.585
37.99899999999991,238.7,-775.2,176.8,1.234,1.181,-1.206,1.585
40.0,238.9,-775.3,177.1,1.233,1.18,-1.206,1.514
42.00099999999986,238.9,-775.3,177.1,1.233,1.18,-1.206,1.514
44.0,238.9,-775.3,177.1,1.233,1.18,-1.206,1.514
45.999000000000024,238.9,-775.3,177.1,1.233,1.18,-1.206,1.514
47.999000000000024,238.9,-775.3,177.1,1.233,1.18,-1.206,1.514
49.999000000000024,238.9,-775.3,177.1,1.233,1.18,-1.206,1.514
52.000999999999976,238.9,-775.3,177.1,1.233,1.18,-1.206,1.514
53.999000000000024,239.0,-775.6,177.5,1.233,1.18,-1.206,1.338
58.000999999999976,239.0,-775.6,177.5,1.233,1.18,-1.206,1.338
62.00199999999995,239.0,-775.6,177.5,1.233,1.18,-1.206,1.338
77.99599999999987,239.0,-775.6,177.5,1.233,1.18,-1.206,1.338
91.99599999999987,238.9,-775.6,177.8,1.233,1.18,-1.206,1.268
93.995,238.9,-775.6,177.8,1.233,1.18,-1.206,1.268
95.99499999999989,238.9,-775.6,177.8,1.233,1.18,-1.206,1.268
97.99699999999996,238.9,-775.6,177.8,1.233,1.18,-1.206,1.268
99.99599999999998,238.9,-775.6,177.8,1.233,1.18,-1.206,1.268
101.99499999999989,238.9,-775.6,177.8,1.233,1.18,-1.206,1.268
103.99699999999996,238.9,-775.6,177.8,1.233,1.18,-1.206,1.268
108.00199999999995,239.0,-775.8,178.6,1.233,1.179,-1.206,1.232
112.00099999999998,239.0,-775.8,178.6,1.233,1.179,-1.206,1.232
114.00099999999998,239.0,-775.8,178.6,1.233,1.179,-1.206,1.232
116.00099999999998,239.0,-775.8,178.6,1.233,1.179,-1.206,1.232
120.00099999999998,238.9,-775.8,178.8,1.233,1.179,-1.206,1.197
121.99899999999991,238.9,-775.8,178.8,1.233,1.179,-1.206,1.197
124.00099999999998,238.9,-775.8,178.8,1.233,1.179,-1.206,1.197
126.0,238.9,-775.8,178.8,1.233,1.179,-1.206,1.197
128.00099999999998,238.9,-775.8,178.8,1.233,1.179,-1.206,1.197
129.9989999999999,238.9,-775.8,179.0,1.233,1.178,-1.206,1.233
134.00099999999998,238.9,-775.8,179.0,1.233,1.178,-1.206,1.233
138.00099999999998,238.9,-775.8,179.0,1.233,1.178,-1.206,1.233
140.0,238.9,-775.8,179.0,1.233,1.178,-1.206,1.233
142.0,238.9,-775.8,179.0,1.233,1.178,-1.206,1.233
144.00099999999998,238.9,-775.8,179.0,1.232,1.178,-1.206,1.197
