Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
0.0,258.9,-827.0,177.8,1.234,1.181,-1.206,1.197
3.997000000000071,258.9,-827.0,177.8,1.234,1.181,-1.206,1.197
5.999000000000024,258.9,-827.0,177.8,1.234,1.181,-1.206,1.197
7.999000000000024,258.9,-827.0,177.8,1.234,1.181,-1.206,1.197
9.997000000000071,258.9,-827.0,177.8,1.234,1.181,-1.206,1.197
11.997000000000071,258.9,-827.0,177.8,1.234,1.181,-1.206,1.197
15.999000000000024,258.9,-827.0,177.8,1.234,1.181,-1.206,1.162
19.999000000000024,258.9,-827.0,177.8,1.234,1.181,-1.206,1.162
21.999000000000024,258.9,-827.0,177.8,1.234,1.181,-1.206,1.162
25.997999999999934,258.9,-827.0,177.8,1.234,1.181,-1.206,1.162
27.999000000000024,258.9,-827.0,177.8,1.234,1.181,-1.206,1.198
43.99400000000003,258.9,-827.0,177.8,1.234,1.181,-1.206,1.198
45.99599999999998,258.9,-827.0,177.8,1.234,1.181,-1.206,1.198
49.999000000000024,258.9,-827.0,177.8,1.234,1.181,-1.206,1.198
51.999000000000024,258.9,-827.0,177.8,1.234,1.181,-1.206,1.198
56.0,259.0,-827.0,177.8,1.234,1.181,-1.206,1.197
57.99599999999998,259.0,-827.0,177.8,1.234,1.181,-1.206,1.197
59.99800000000005,259.0,-827.0,177.8,1.234,1.181,-1.206,1.197
62.0,259.0,-827.0,177.8,1.234,1.181,-1.206,1.197
64.00099999999998,259.0,-827.0,177.8,1.234,1.181,-1.206,1.197
65.99800000000005,259.0,-827.0,177.8,1.234,1.181,-1.206,1.197
70.0,259.0,-827.0,177.9,1.234,1.181,-1.206,1.233
72.00200000000007,259.0,-827.0,177.9,1.234,1.181,-1.206,1.233
75.99899999999991,259.0,-827.0,177.9,1.234,1.181,-1.206,1.233
78.00099999999998,259.0,-827.0,177.9,1.234,1.181,-1.206,1.233
79.99800000000005,259.0,-827.0,177.9,1.234,1.181,-1.206,1.233
81.99699999999996,259.0,-827.0,177.9,1.234,1.181,-1.206,1.092
83.99699999999996,259.0,-827.0,177.9,1.234,1.181,-1.206,1.092
85.99800000000005,259.0,-827.0,177.9,1.234,1.181,-1.206,1.092
89.99899999999991,259.0,-827.0,177.9,1.234,1.181,-1.206,1.092
92.0,259.0,-827.0,177.9,1.234,1.181,-1.206,1.092
93.99800000000005,259.0,-827.0,177.9,1.234,1.181,-1.206,1.056
95.995,259.0,-827.0,177.9,1.234,1.181,-1.206,1.056
97.99899999999991,259.0,-827.0,177.9,1.234,1.181,-1.206,1.056
101.99800000000005,259.0,-827.0,177.9,1.234,1.181,-1.206,1.056
103.99899999999991,259.0,-827.0,177.9,1.234,1.181,-1.206,1.056
105.99900000000002,259.0,-827.0,177.9,1.234,1.181,-1.206,1.056
107.99900000000002,258.9,-827.0,177.9,1.234,1.181,-1.206,0.739
109.99900000000002,258.9,-827.0,177.9,1.234,1.181,-1.206,0.739
111.99900000000002,258.9,-827.0,177.9,1.234,1.181,-1.206,0.739
115.99799999999993,258.9,-827.0,177.9,1.234,1.181,-1.206,0.739
117.99399999999991,258.9,-827.0,177.9,1.234,1.181,-1.206,0.739
120.00100000000009,258.9,-827.0,177.9,1.234,1.181,-1.206,0.739
123.99900000000002,258.8,-826.8,177.2,1.234,1.182,-1.206,1.268
125.99900000000002,258.8,-826.8,177.2,1.234,1.182,-1.206,1.268
129.99900000000002,258.8,-826.8,177.2,1.234,1.182,-1.206,1.268
131.99700000000007,258.8,-826.8,177.2,1.234,1.182,-1.206,1.268
133.99799999999993,258.8,-826.8,177.2,1.234,1.182,-1.206,1.268
135.99900000000002,258.8,-827.1,177.1,1.234,1.181,-1.206,1.479
139.99799999999993,258.8,-827.1,177.1,1.234,1.181,-1.206,1.479
143.99900000000002,258.8,-827.1,177.1,1.234,1.181,-1.206,1.479
146.0,258.8,-827.1,177.1,1.234,1.181,-1.206,1.479
150.00099999999998,259.2,-827.4,177.2,1.233,1.18,-1.206,1.162
151.99799999999993,259.2,-827.4,177.2,1.233,1.18,-1.206,1.162
154.0,259.2,-827.4,177.2,1.233,1.18,-1.206,1.162
156.00099999999998,259.2,-827.4,177.2,1.233,1.18,-1.206,1.162
157.99400000000003,259.2,-827.4,177.2,1.233,1.18,-1.206,1.162
160.00099999999998,259.2,-827.4,177.2,1.233,1.18,-1.206,1.162
161.99799999999993,259.2,-827.4,177.2,1.233,1.18,-1.206,1.162
163.99800000000005,259.1,-827.4,177.2,1.234,1.181,-1.206,1.303
167.9999999999999,259.1,-827.4,177.2,1.234,1.181,-1.206,1.303
171.99800000000005,259.1,-827.4,177.2,1.234,1.181,-1.206,1.303
174.00099999999998,259.1,-827.4,177.2,1.234,1.181,-1.206,1.303
176.00099999999998,259.1,-827.4,177.2,1.234,1.181,-1.206,1.303
177.99800000000005,259.1,-827.3,176.7,1.234,1.181,-1.206,1.585
179.99800000000005,259.1,-827.3,176.7,1.234,1.181,-1.206,1.585
182.0,259.1,-827.3,176.7,1.234,1.181,-1.206,1.585
184.0,259.1,-827.3,176.7,1.234,1.181,-1.206,1.585
185.99900000000002,259.1,-827.3,176.7,1.234,1.181,-1.206,1.585
187.99800000000005,259.1,-827.3,176.7,1.234,1.181,-1.206,1.585
191.99900000000002,259.2,-827.6,177.2,1.234,1.181,-1.206,1.409
196.0,259.2,-827.6,177.2,1.234,1.181,-1.206,1.409
198.0,259.2,-827.6,177.2,1.234,1.181,-1.206,1.409
199.9989999999999,259.2,-827.6,177.2,1.234,1.181,-1.206,1.409
204.00099999999998,258.9,-827.6,177.2,1.233,1.181,-1.206,1.479
206.0,258.9,-827.6,177.2,1.233,1.181,-1.206,1.479
207.9989999999999,258.9,-827.6,177.2,1.233,1.181,-1.206,1.479
209.99800000000005,258.9,-827.6,177.2,1.233,1.181,-1.206,1.479
214.00099999999998,258.9,-827.6,177.2,1.233,1.181,-1.206,1.479
217.9989999999999,258.9,-827.6,177.3,1.233,1.18,-1.206,1.479
219.99800000000005,258.9,-827.6,177.3,1.233,1.18,-1.206,1.479
221.99699999999996,258.9,-827.6,177.3,1.233,1.18,-1.206,1.479
223.99599999999998,258.9,-827.6,177.3,1.233,1.18,-1.206,1.479
225.99700000000007,258.9,-827.6,177.3,1.233,1.18,-1.206,1.479
228.00400000000002,258.9,-827.6,177.3,1.233,1.18,-1.206,1.479
233.99700000000007,259.1,-827.8,178.0,1.233,1.18,-1.206,1.373
249.99700000000007,259.1,-827.8,178.0,1.233,1.18,-1.206,1.373
251.99700000000007,259.1,-827.8,178.0,1.233,1.18,-1.206,1.373
255.995,259.1,-827.8,178.0,1.233,1.18,-1.206,1.373
